wavenumbers,absorbance
7.0,9.518965386795407e-76
7.016,4.6151641785592205e-77
7.032,1.1973287843374931e-77
7.048,5.358908608176372e-78
7.064,3.021828748185734e-78
7.08,1.936183098377054e-78
7.096,1.3454077653572346e-78
7.112,9.888336380808441e-79
7.128,7.572601211825864e-79
7.144,5.98428898372809e-79
7.16,4.847853131074441e-79
7.176,4.5107439155801355e-09
7.192,5.524664731258754e-09
7.208,6.92312543864929e-09
7.224,8.928265161719045e-09
7.24,1.1949188966554207e-08
7.256,1.680814336866887e-08
7.272,2.536417241120983e-08
7.288,4.2589717636037145e-08
7.304,8.578214252867939e-08
7.32,2.526230746229465e-07
7.336,2.611428616350954e-06
7.352,1.074305986502921e-06
7.368,1.785022129742864e-07
7.384,6.945917548555526e-08
7.4,3.66097107358994e-08
7.416,2.2544455300271482e-08
7.432,1.526207530879695e-08
7.448,1.1011953454850545e-08
7.464,8.317919791921241e-09
7.48,6.5037367951796814e-09
7.496,5.22420758301813e-09
7.5120000000000005,4.288185696396864e-09
7.5280000000000005,0.0
7.5440000000000005,0.0
7.5600000000000005,0.0
7.5760000000000005,0.0
7.592,0.0
7.608,0.0
7.624,0.0
7.64,0.0
7.656,3.3551899786943796e-09
7.672,4.179458555289972e-09
7.688,5.349358869873434e-09
7.704,7.0889678595592e-09
7.72,9.838321939924804e-09
7.736,1.4561220444870764e-08
7.752,7.1696962226109464e-06
7.768,7.464883755825102e-06
7.784,2.982541873801886e-05
7.8,3.160929401570507e-05
7.816,3.366063224637354e-05
7.832,3.353396174347916e-05
7.848,3.480656492836659e-05
7.864,3.624187030908981e-05
7.88,3.778759066687641e-05
7.896,3.944129556842687e-05
7.912,4.120909806757014e-05
7.928,4.310010627698564e-05
7.944,4.512528399908454e-05
7.96,4.72972364659307e-05
7.976,4.9630273597309546e-05
7.992,5.2138204451490176e-05
8.008,0.0022252070298956657
8.024000000000001,0.002311065786165847
8.04,0.0024020101818814765
8.056000000000001,0.0025613464892038067
8.072,0.0026661564379059817
8.088000000000001,0.002777563924085091
8.104,0.002896138383975845
8.120000000000001,0.0030225126739548756
8.136,0.0031573918668773883
8.152000000000001,0.003301566059633551
8.168,0.003455913050225873
8.184,0.003621425967959149
8.2,0.003799221738528991
8.216,0.003990563411276366
8.232,0.004196884815896936
8.248,0.004419821764425985
8.264,0.004661259857607745
8.28,0.004923561310815927
8.296,0.0052099990710255725
8.312,0.005519520647100673
8.328,0.0058598465042700625
8.344,0.006233502551939875
8.36,0.0066451201018097455
8.376,0.007100287178585715
8.392,0.0076057652909046446
8.408,0.008169832101443834
8.424,0.008802774743453505
8.44,0.009517618573502378
8.456,0.01033124620446037
8.472,0.011266216348004027
8.488,0.012353857976315713
8.504,0.013639998550099194
8.52,0.015196441869666216
8.536,0.017146564247645178
8.552,0.019730337971918345
8.568,0.023498485704582572
8.584,0.02999935139372585
8.6,0.04370421653231744
8.616,0.060757013271275445
8.632,0.0814573997743641
8.648,0.08058483067083004
8.664,0.05863634261689659
8.68,0.0549757086904264
8.696,0.05958636887457188
8.712,0.06908880052321192
8.728,0.08348975836611545
8.744,0.10444684252398985
8.76,0.13547259530221045
8.776,0.18343099823440231
8.792,0.26252914616213446
8.808,0.40548021960097247
8.824,0.699588644605383
8.84,1.4233577239682644
8.856,3.4655391766345156
8.872,5.271651213591055
8.888,2.4932635513709323
8.904,1.180153332667032
8.92,0.6872106201275598
8.936,0.39154405257399577
8.952,0.2492567742792914
8.968,0.17332786055376762
8.984,0.12777154529413462
9.0,0.09817364227597176
9.016,0.07782180918501132
9.032,0.0632154607705724
9.048,0.05237337398306729
9.064,0.04410260413615895
9.08,0.03764886819068229
9.096,0.03251588121238513
9.112,0.028366100212130995
9.128,0.024963399346436165
9.144,0.022138551683251687
9.16,0.019767694113851667
9.176,0.017758468283752025
9.192,0.016040871912901284
9.208,0.014561061155070628
9.224,0.013277072242591396
9.24,0.012155808942266795
9.256,0.01117088636935323
9.272,0.010301070452645781
9.288,0.009529292596650083
9.304,0.008841028143811738
9.32,0.008224422513665819
9.336,0.007670383972960353
9.352,0.007170539765626354
9.368,0.0067180336856858995
9.384,0.006307068082714567
9.4,0.005932707759160483
9.416,0.005590729652368264
9.432,0.005277502798066737
9.448,0.004989890427205003
9.464,0.004725175015087846
9.48,0.004473998765572743
