wavenumbers,absorbance
7.0,0.00019918087995886175
7.016,0.0018977985717311945
7.032,0.0014841216795098292
7.048,0.0009815031986027997
7.064,0.0014006803841005366
7.08,0.0012556755387489711
7.096,0.0019774880504352783
7.112,0.0040482627989241035
7.128,0.002148878637091411
7.144,0.0016113330006991258
7.16,0.0015433209879964858
7.176,0.0022630791165958166
7.192,0.008358044728883901
7.208,0.007964373080176657
7.224,0.005569153152445823
7.24,0.008015952282751166
7.256,0.009741962002534873
7.272,0.01319847443684087
7.288,0.020015746223126574
7.304,0.05181385805897379
7.32,0.05962846597749156
7.336,0.006050568997758516
7.352,0.005947375637442859
7.368,0.0013962341031759334
7.384,0.002114876599569722
7.4,0.002170775047661768
7.416,0.0029885230701301576
7.432,0.0012000308176851942
7.448,0.0015606279002825486
7.464,0.0037699396745430667
7.48,0.0017850279750328403
7.496,0.0015334276749457325
7.5120000000000005,0.0008312839535368798
7.5280000000000005,0.0009587279803942912
7.5440000000000005,0.0013885720877949085
7.5600000000000005,0.00266684566643465
7.5760000000000005,0.00350508740485958
7.592,0.0034929242365398217
7.608,0.0038430448386066788
7.624,0.003519383532928357
7.64,0.007103475934515279
7.656,0.009225964546230613
7.672,0.027821910960682848
7.688,0.018845250438181933
7.704,0.024207453901925753
7.72,0.0591525245368761
7.736,0.07945478243526814
7.752,0.010475715714059346
7.768,0.0023865657397460285
7.784,0.0026695621816836585
7.8,0.0011326655264273498
7.816,0.002014498828313516
7.832,0.0018534876348759296
7.848,0.003039787781715105
7.864,0.002834537087424317
7.88,0.007055313089661476
7.896,0.0008354896962309437
7.912,0.0008193089664584491
7.928,0.002912278342287052
7.944,0.0033833436662441866
7.96,0.0012157171145162427
7.976,0.0013606305027788462
7.992,0.0022993539508830894
8.008,0.0022411139054226968
8.024000000000001,0.004660311348721404
8.04,0.008067178233607662
8.056000000000001,0.007303423938734764
8.072,0.014632272584911366
8.088000000000001,0.009948574815400624
8.104,0.010949775710368693
8.120000000000001,0.02940684237128314
8.136,0.05808667457652599
8.152000000000001,0.128223894854629
8.168,0.016090062964832418
8.184,0.0031785805595192173
8.2,0.0037501783932477133
8.216,0.0034203542583595994
8.232,0.0014187006061076141
8.248,0.002045797850423127
8.264,0.00877873753679153
8.28,0.0006182215802688632
8.296,0.001089141166823989
8.312,0.003470773299360125
8.328,0.000845099015935557
8.344,0.0017556479334497324
8.36,0.0010613818457354599
8.376,0.001705001097296664
8.392,0.002380412514942973
8.408,0.003062532587614566
8.424,0.002858829080552203
8.44,0.004163369835316789
8.456,0.0053580811390411135
8.472,0.020693217259174897
8.488,0.008281896026044235
8.504,0.012612403845533846
8.52,0.01242286161469831
8.536,0.023664565024311423
8.552,0.06654449871404738
8.568,0.18099974301229813
8.584,0.031212777301562883
8.6,0.008536487510151602
8.616,0.0023366053713085506
8.632,0.0014478308889506004
8.648,0.0016691930203565975
8.664,0.0006322297926955518
8.68,0.0012310818728244516
8.696,0.000529143026759103
8.712,0.0005045341870318633
8.728,0.0007488544663318635
8.744,0.005781636969230354
8.76,0.020039131429638386
8.776,0.0018980807488693597
8.792,0.004242260088969415
