wavenumbers,absorbance
7.0,5.0662775589731005e-06
7.016,9.144067951598164e-06
7.032,2.3920183048087726e-05
7.048,0.00011263812188677998
7.064,0.004401190973653218
7.08,0.00010687356108069778
7.096,0.00011897063097329183
7.112,0.002479000357747175
7.128,0.0002756688018867802
7.144,5.921214454340674e-05
7.16,5.991076009230482e-05
7.176,0.0005536368216482694
7.192,0.0003139408041648755
7.208,8.159127778280672e-05
7.224,0.00016427658140177938
7.24,0.0012635557821755624
7.256,0.0013168674774120532
7.272,0.0018813857151784366
7.288,0.008138704262630839
7.304,0.00022319829794777436
7.32,0.0002007049288437896
7.336,0.0036339966188156554
7.352,0.004607283516676571
7.368,0.00012470132550272735
7.384,4.7777050393632294e-05
7.4,4.100047572956755e-05
7.416,0.00011634680423130186
7.432,0.0018345680721557746
7.448,6.184005425527116e-05
7.464,3.690408377040172e-05
7.48,9.262863418430085e-05
7.496,0.005104742579406226
7.5120000000000005,0.0003394792036485801
7.5280000000000005,6.239300626988202e-05
7.5440000000000005,6.657462275848737e-05
7.5600000000000005,0.00015061517821723125
7.5760000000000005,0.007656518505883492
7.592,0.0006653836421212391
7.608,0.00043562069840588034
7.624,0.00017107651681952477
7.64,0.0002486578699328552
7.656,0.003802246215057228
7.672,0.006474994126046883
7.688,0.0009847431138339765
7.704,0.00037577931280720155
7.72,0.000946700841598266
7.736,0.0002616338946034948
7.752,0.008523968003612046
7.768,0.006139732196955561
7.784,0.00046522701536546966
7.8,0.004332844690808846
7.816,0.00023489212498838867
7.832,0.0013242975788535685
7.848,9.512387398699774e-05
7.864,6.853934815330419e-05
7.88,0.0001449246451562941
7.896,0.0013843444903640664
7.912,0.0039670962078695166
7.928,0.0001926981494789524
7.944,0.00019738118225861038
7.96,0.000290702443541155
7.976,0.00028951862351869344
7.992,0.003046255956026335
8.008,0.001452159145499783
8.024000000000001,0.0018630346031723928
8.04,0.01323277862087509
8.056000000000001,0.014323254054380757
8.072,0.02771727917075231
8.088000000000001,0.02143049729172794
8.104,0.001187947474192213
8.120000000000001,0.018825594322024533
8.136,0.02197263632571925
8.152000000000001,0.010992848163391158
8.168,0.0008118764987566974
8.184,0.002862316563698955
8.2,0.0011569271822201496
8.216,0.001306476044727612
8.232,0.006738580200128619
8.248,0.0066936354660348495
8.264,0.0062566456994880195
8.28,0.014043002923649333
8.296,0.0034274478995407727
8.312,0.011978147378869784
8.328,0.004536236533093863
8.344,0.007143774603392115
8.36,0.04438330547745089
8.376,0.022763398802962402
8.392,0.035182557509319874
8.408,0.0534066550781035
8.424,0.019630353007541013
8.44,0.005297445723441137
8.456,0.003216305078706956
8.472,0.004973132274444756
8.488,0.023619595253466054
8.504,0.001396623919370045
8.52,0.0024842344617399823
8.536,0.0009423025198983301
8.552,0.002946730059348756
8.568,0.00047540338490456075
8.584,0.011021771927858024
8.6,0.0004896826045083026
8.616,0.00041294327417959996
8.632,0.02450987959935516
8.648,0.007853025412578039
8.664,0.0010813929803518397
8.68,0.0023158575999129593
8.696,0.0007541898472125389
8.712,0.001145317086298353
8.728,0.0038122888953525244
8.744,0.005390627073847233
8.76,0.00041733410062727496
8.776,0.00019645252549055229
8.792,0.0006264229268186746
8.808,0.0009920974923246734
8.824,0.0011552124359251958
8.84,0.0010256639346834103
8.856,0.0010570332182327717
8.872,0.00033760324047683567
8.888,0.0012624380090100445
8.904,0.0086072037515296
8.92,0.032510393036812295
8.936,0.003791295832823379
8.952,0.00031414819874433554
8.968,0.0011460259506675485
8.984,0.008066840810223125
9.0,0.0002234172428238316
9.016,8.676745368274342e-05
9.032,0.0001305616814356525
9.048,0.0031791771440072216
9.064,0.001254702787210728
9.08,0.0015832209523324384
9.096,0.0006407465911928899
9.112,0.00013024726728284747
9.128,0.00011427362966601132
9.144,0.00040435561512246914
9.16,4.665712116589236e-05
9.176,8.405870613239615e-05
9.192,0.0022419476151179086
9.208,0.0001971855142266985
9.224,0.0001278577354643607
9.24,0.00020853730725080397
9.256,0.00026135538840700204
