wavenumbers,absorbance
7.0,0.0014872581850224025
7.016,0.0016281731736679673
7.032,0.001790100562936678
7.048,0.0019774340499074906
7.064,0.0021957783235491573
7.08,0.0024523726649676447
7.096,0.0027566979753591244
7.112,0.0031213639063396494
7.128,0.003563434068722016
7.144,0.0041064550067622
7.16,0.004783650502896472
7.176,0.005643113147110274
7.192,0.006756557304826116
7.208,0.008234721559443926
7.224,0.010255877155302356
7.24,0.013121895068721898
7.256,0.017377013300428137
7.272,0.024083981186789668
7.288,0.035548329570585194
7.304,0.05755273575901032
7.32,0.10803559677420746
7.336,0.2643357952622956
7.352,0.9606648422645481
7.368,1.2132061895415203
7.384,0.31349273547744594
7.4,0.121487939811288
7.416,0.06282236773280772
7.432,0.03826163424066972
7.448,0.02638584127819434
7.464,0.019182332369085137
7.48,0.014688650171414231
7.496,0.011713839904298312
7.5120000000000005,0.009657111333640863
7.5280000000000005,0.008189459554451448
7.5440000000000005,0.007118939079727772
7.5600000000000005,0.0063279021329557105
7.5760000000000005,0.005741454317885978
7.592,0.0053106049628351155
7.608,0.005002819752904794
7.624,0.004796527420774076
7.64,0.0046778567578722435
7.656,0.004638705757667783
7.672,0.004675665415678652
7.688,0.004789551436262673
7.704,0.004985438629759087
7.72,0.0052731980904582865
7.736,0.005668641164597435
7.752,0.006195510474794592
7.768,0.006888775541527439
7.784,0.007800078313189858
7.8,0.009006917612505496
7.816,0.01062867556053409
7.832,0.012855865071478574
7.848,0.01600657171672109
7.864,0.020643166647287402
7.88,0.027835471579673456
7.896,0.03979477229306047
7.912,0.0613181334659922
7.928,0.10907298681147064
7.944,0.2420684630010282
7.96,0.7825005975135539
7.976,1.9574549240635903
7.992,0.5926475558752685
8.008,0.199374019366551
8.024000000000001,0.09561463948322686
8.04,0.05560173196868308
8.056000000000001,0.037219805525274555
8.072,0.026504483601236424
8.088000000000001,0.01997747090427909
8.104,0.01572988302114543
8.120000000000001,0.012829291501200293
8.136,0.010777389313535507
8.152000000000001,0.009288893650544262
8.168,0.008191485142428559
8.184,0.007376659088390416
8.2,0.006773950742727777
8.216,0.006336690661207283
8.232,0.006033806075583497
8.248,0.0058449722356219095
8.264,0.005757725031708014
8.28,0.005765798641125658
8.296,0.005868300209263831
8.312,0.006069537871124421
8.328,0.00637945914999173
8.344,0.006814782097150977
8.36,0.007401051832502833
8.376,0.008176082068146089
8.392,0.009195633981561032
8.408,0.010542922753500756
8.424,0.012345017371040054
8.44,0.01480233086324653
8.456,0.01824450016827331
8.472,0.023243361209815384
8.488,0.030860599993371974
8.504,0.0432416653139957
8.52,0.06451335446426312
8.536,0.1096757632561957
8.552,0.2247654107593194
8.568,0.6397745872816535
8.584,2.138860244239947
8.6,1.147260899833482
8.616,0.3304266486060105
8.632,0.14447837390188434
8.648,0.07977297896062673
8.664,0.051559716071455416
8.68,0.03589180634883379
8.696,0.026598712986862606
8.712,0.02066470170418873
8.728,0.01666789897095581
8.744,0.013868320744143854
8.76,0.011850886357629382
8.776,0.01036882172198395
8.792,0.009268611487877632
8.808,0.008451410470406935
8.824,0.007852048603835171
8.84,0.007427087650166491
8.856,0.007147805471323756
8.872,0.006996011986828515
8.888,0.0069615928458642085
8.904,0.0070411939024270075
8.92,0.007237752032844547
8.936,0.007560766806969629
8.952,0.008027360442371477
8.968,0.00866433995072152
8.984,0.009511710885968241
9.0,0.01062848517335165
9.016,0.01210234751009296
9.032,0.014066162097609402
9.048,0.016727255016488796
9.064,0.020421969188833034
9.08,0.02572368599702853
9.096,0.03367356120823618
9.112,0.04631685781385509
9.128,0.06791439240316974
9.144,0.1098558626478874
9.16,0.21080994776702214
9.176,0.5360244293539773
9.192,1.8254225850037507
9.208,2.1473373592723513
9.224,0.5598518100610823
9.24,0.21843409544850428
9.256,0.11348371669104958
9.272,0.06945351750183512
9.288,0.0478394919453836
9.304,0.03480935438441912
9.32,0.026662258964974112
9.336,0.021257843435517704
9.352,0.01751392007145034
9.368,0.014836715610472525
9.384,0.012879225301129954
9.4,0.011428423872408014
9.416,0.010348480749109455
9.432,0.00955038142816415
9.448,0.008974869619476925
9.464,0.008582513246160946
9.48,0.00834779210207196
9.496,0.008255588322637465
9.512,0.008299217502459207
9.528,0.008479553465947942
9.544,0.00880505427126361
9.56,0.009292686154506364
9.576,0.009969928455664955
9.592,0.010878286901751593
9.608,0.012079133033409207
9.624,0.013663386734000822
9.64,0.01576790579353987
9.656,0.01860420410397468
9.672,0.022511129226661993
9.688,0.02805718755166842
9.704,0.036254003384706246
9.72,0.0490383464493301
9.736,0.07042852637486188
9.752,0.10968699108603547
9.768,0.19939662266342478
9.784,0.46036151433856576
9.8,1.4492226919428701
9.815999999999999,3.244925278862128
9.832,0.9795074465631171
9.847999999999999,0.33290031280458454
9.864,0.16072462951391114
9.879999999999999,0.09394919154520111
9.896,0.06295905925295854
9.911999999999999,0.0449064196359399
9.928,0.033879072855170785
9.943999999999999,0.026685892820418264
9.96,0.021763454461692307
9.975999999999999,0.01827417881602132
9.992,0.01573754885808685
10.008,0.013862785299085955
10.024000000000001,0.012466480114269594
10.04,0.011429320067070323
10.056000000000001,0.010672129063427451
10.072,0.010142057169012795
10.088000000000001,0.009804399347210923
10.104,0.00963771372071709
10.120000000000001,0.009631002113064587
10.136,0.009782299879913612
10.152000000000001,0.010098365264992113
10.168,0.010595395396079699
10.184000000000001,0.011300907584715369
10.2,0.01225717925871228
10.216000000000001,0.013527026031256805
10.232,0.015203369002671389
10.248000000000001,0.01742531088361535
10.264,0.020405992561244642
10.280000000000001,0.02448296159221353
10.296,0.030214292514631553
10.312000000000001,0.038574777682909484
10.328,0.051389844784813676
10.344,0.07236104082213751
10.36,0.1090988382763071
10.376,0.18946765482103126
10.392,0.40338553782600406
10.408,1.1479276670128717
10.424,3.4536822976734323
10.44,1.7668324004784803
10.456,0.5158795118101454
10.472,0.22775874651467543
10.488,0.12648555742649745
10.504,0.08012655157105097
10.52,0.05521335480998633
10.536,0.040324012892932165
10.552,0.0307291088913146
10.568,0.024188983426223262
10.584,0.01953320206009481
10.6,0.016102196353422582
10.616,0.013501461211567064
10.632,0.011483356614261973
10.648,0.009886097579618381
10.664,0.00860037753385727
10.68,0.007550199512864329
10.696,0.006681403425404848
10.712,0.005954551593599215
10.728,0.005340378954080375
10.744,0.004816803912630398
10.76,0.00436691747521143
10.776,0.003977602177004263
10.792,0.0036385666335969286
10.808,0.0033416612360790523
10.824,0.0030803895841577692
10.84,0.0028495622555158597
10.856,0.002645063201245152
10.872,0.0024637225031682196
10.888,0.002303326019471902
10.904,0.00216287979881023
10.92,0.0020434520941032134
10.936,0.0019501712902325855
10.952,0.0018769663635632974
10.968,0.001405000324828792
10.984,0.001279080866275607
11.0,0.0020054224772805183
