wavenumbers,absorbance
7.0,0.0034538827268997666
7.016,0.00504729250496399
7.032,0.008060501728377337
7.048,0.014851016406746203
7.064,0.03578551005948443
7.08,0.17009658272883227
7.096,0.736672684986386
7.112,0.0719096886875895
7.128,0.02279655504762517
7.144,0.010967697490119695
7.16,0.006417226159598549
7.176,0.00420476191778856
7.192,0.0029659400221925735
7.208,0.0022034333787284994
7.224,0.0017011047277597508
7.24,0.001352796570816058
7.256,0.0011014360863798789
7.272,0.0009141254606342791
7.288,0.0007708211365725198
7.304,0.000617501056325054
7.32,0.0004602451130303248
7.336,0.0004017093019004835
7.352,0.0003536685714237063
7.368,0.0
7.384,0.0
7.4,0.0
7.416,0.0
7.432,0.0
7.448,0.0
7.464,0.0
7.48,0.0
7.496,0.0
7.5120000000000005,0.0
7.5280000000000005,0.0
7.5440000000000005,0.0
7.5600000000000005,0.0
7.5760000000000005,3.323451426363234e-05
7.592,0.00010331327992634941
7.608,0.0001932104519686057
7.624,0.00023560345349266093
7.64,0.0002789143681311583
7.656,0.00032535691826326914
7.672,0.0003844408959989965
7.688,0.00048819425538421503
7.704,0.0009515555062856579
7.72,0.0012604429225586543
7.736,0.0015429796119201887
7.752,0.002141196653680234
7.768,0.0027951884575047096
7.784,0.0038513469523719646
7.8,0.005817613972130004
7.816,0.01033896104135965
7.832,0.025887784495609915
7.848,0.18014588663938613
7.864,0.14438354591492022
7.88,0.026727450230835663
7.896,0.014857663771998418
7.912,0.014396233731931161
7.928,0.020109390888243484
7.944,0.03899942421473636
7.96,0.12644627731814143
7.976,1.3120200723173598
7.992,0.21260580399634893
8.008,0.05021613191300206
8.024000000000001,0.02174328271961506
8.04,0.01209719373738607
8.056000000000001,0.007724403577806892
8.072,0.005369725643770273
8.088000000000001,0.003939022822066362
8.104,0.0030260330013267365
8.120000000000001,0.0023333776002746067
8.136,0.0018338892323641557
8.152000000000001,0.001484091234599018
8.168,0.0012443788716633018
8.184,0.0010583707998222528
8.2,0.0008915575925709322
8.216,0.0006149424107436491
8.232,0.0005396562250354895
8.248,0.000477392952985251
8.264,0.0
8.28,0.0
8.296,0.0
8.312,0.0
8.328,0.0
8.344,0.0
8.36,0.0
8.376,0.0
8.392,0.0
8.408,0.0
8.424,0.0
8.44,6.201655931757158e-05
8.456,0.00015363025186504095
8.472,0.00026941773139731683
8.488,0.0003407516164887696
8.504,0.00039540999555939664
8.52,0.0004618169211132646
8.536,0.0005420668335033571
8.552,0.0006452023486197715
8.568,0.0007808282667798117
8.584,0.0015683406588074041
8.6,0.0018998057668435408
8.616,0.002515606345412623
8.632,0.0033545758429887706
8.648,0.004501351258236517
8.664,0.00648854082114039
8.68,0.01057253231660416
8.696,0.021721807644662694
8.712,0.07847977501485305
8.728,0.6126581174313965
8.744,0.07348592765948238
8.76,0.024652849162745818
8.776,0.016719466562731065
8.792,0.017085386920637505
8.808,0.023308908184276354
8.824,0.04145788785947319
8.84,0.10816890367894741
8.856,0.7335782315856407
8.872,0.7270626443004807
8.888,0.10984098799908537
8.904,0.04068377152102775
8.92,0.021051102503129592
8.936,0.012879496271065655
8.952,0.008709061002550863
8.968,0.006264271944537631
8.984,0.004744278895538584
9.0,0.003637384898166584
9.016,0.002849850491889121
9.032,0.0022818929488406846
9.048,0.001902117530598908
9.064,0.001609810542416153
9.08,0.0013720684492582913
9.096,0.001178063246413794
9.112,0.0008712147098874943
9.128,0.0006906479404510455
9.144,0.0006137112178850807
9.16,0.0
9.176,0.0
9.192,0.0
9.208,0.0
9.224,0.0
9.24,0.0
9.256,0.0
9.272,0.0
9.288,0.0
9.304,0.0
9.32,0.00019708782243650714
9.336,0.00033371005227537736
9.352,0.00039553656997538426
9.368,0.0004984825522895946
9.384,0.0005762260556250706
9.4,0.0006721785097990566
9.416,0.0007942527190312366
9.432,0.0009528663485761217
9.448,0.0011647042782836272
9.464,0.002222404718511263
