wavenumbers,absorbance
7.0,0.0003035985718813488
7.016,0.0011682511939115434
7.032,0.0015698785260026397
7.048,0.0005633286616236958
7.064,0.0002717967537638428
7.08,0.00023753437167368097
7.096,0.00033718054949661723
7.112,0.0004751389329070451
7.128,0.0007858042457267617
7.144,0.0010881318818751814
7.16,0.0022536805569233465
7.176,0.009477324056755183
7.192,0.012605157786626494
7.208,0.002888403060544393
7.224,0.0013110972416592532
7.24,0.000869828909141768
7.256,0.0007868679632017598
7.272,0.0009786911532456905
7.288,0.001162822656696578
7.304,0.002029281896274091
7.32,0.003927969345677918
7.336,0.01858075955131944
7.352,0.007531241452193369
7.368,0.002596432807748822
7.384,0.0018391791371961549
7.4,0.0019528288117590332
7.416,0.0024278809795302823
7.432,0.0034082236568228233
7.448,0.006485784956019405
7.464,0.021863565358973682
7.48,0.02384734119457734
7.496,0.07532394985399535
7.5120000000000005,0.09813528243835667
7.5280000000000005,0.032672520901684036
7.5440000000000005,0.009922606312762707
7.5600000000000005,0.005024864137033902
7.5760000000000005,0.0034488823742212394
7.592,0.0033434754066375004
7.608,0.006337655181287095
7.624,0.022395999461580527
7.64,0.00558499253448396
7.656,0.002381080668778555
7.672,0.001809558666393274
7.688,0.0021552160482679827
7.704,0.004730432410896264
7.72,0.022127353222032103
7.736,0.006759068610706855
7.752,0.002174778898623434
7.768,0.0012676094610216343
7.784,0.001013167662935789
7.8,0.0009688802160847794
7.816,0.0012764743480714507
7.832,0.0009673478243797975
7.848,0.001354468405594378
7.864,0.0026169935018941024
7.88,0.006301753039779481
7.896,0.026616270952643285
7.912,0.006241440407425637
7.928,0.0024772599654154983
7.944,0.001516775015395619
7.96,0.00102518515702966
7.976,0.0009851384480700233
7.992,0.0012082163921025458
8.008,0.0019107107749973403
8.024000000000001,0.004671049619904223
8.04,0.02318531007036063
8.056000000000001,0.00933898984121421
8.072,0.002860961856692249
8.088000000000001,0.0017073406379916022
8.104,0.001536507854270757
8.120000000000001,0.001428933170014433
8.136,0.001636013781383132
8.152000000000001,0.0021862673824451073
8.168,0.0033491565580426553
8.184,0.005485395527090812
8.2,0.01624919179051875
8.216,0.02380573228809483
8.232,0.02285088434236184
8.248,0.08984986227276037
8.264,0.1128031380823892
8.28,0.04888968242486494
8.296,0.015222821039218952
8.312,0.006498164993975969
8.328,0.003901434078669669
8.344,0.002873541696781404
8.36,0.002599284298222161
8.376,0.00319604094841899
8.392,0.007050786918423681
8.408,0.02895873097679624
8.424,0.007989725624902185
8.44,0.003696002725764848
8.456,0.004300887908880788
8.472,0.013604241625105144
8.488,0.020515329624825513
8.504,0.004631254115584429
8.52,0.0024971421204110925
8.536,0.0017896846434587448
8.552,0.0018208316794053674
8.568,0.0023025085894729023
8.584,0.005075753536530998
8.6,0.024289247788433867
8.616,0.012806248128067818
8.632,0.003745942811387816
8.648,0.0026229369212769967
8.664,0.0015732563600825856
8.68,0.001466633285936638
8.696,0.0017988804111675881
8.712,0.0029346398148647444
8.728,0.00880141163575911
8.744,0.033742655000960894
8.76,0.007492937824663239
8.776,0.0034830728176913277
8.792,0.0019111977731675778
8.808,0.0014682247107711802
8.824,0.0016244547580747707
8.84,0.0013914792852006029
8.856,0.001429611604505103
8.872,0.0016876306109363886
8.888,0.0021573725234969644
8.904,0.0031162868659850404
8.92,0.0053715224002883625
8.936,0.015169807609861065
8.952,0.03195637154999947
8.968,0.016659349845661857
8.984,0.02950544849290771
9.0,0.13064479369484092
9.016,0.1429410631878343
9.032,0.047502896621302915
9.048,0.03608987336734646
9.064,0.010779443524702548
9.08,0.0055711242786611985
9.096,0.0036950613635509527
9.112,0.0028875868909667185
9.128,0.0025770033812725353
9.144,0.0026791997464341564
9.16,0.0038164615630572793
9.176,0.00761224784175616
9.192,0.02987626868507723
9.208,0.015948925850627436
9.224,0.014387566872627162
9.24,0.03574872749198931
9.256,0.008338763870391161
9.272,0.004604515404894093
9.288,0.005933446860689854
9.304,0.02086386772754317
9.32,0.023322625388967823
9.336,0.0055574811722305375
9.352,0.0028079173622303833
9.368,0.0021590537859231904
9.384,0.002353968639768955
9.4,0.0036206771846053554
9.416,0.006398404053638015
9.432,0.02834386654704542
9.448,0.0177355012527016
9.464,0.005771812631115335
9.48,0.002452854254937645
9.496,0.001574611356336527
9.512,0.0013240743424872054
9.528,0.0016499603816132302
9.544,0.0015808635648413563
9.56,0.0013540318168782576
9.576,0.00197174486888921
9.592,0.00227349863533422
9.608,0.0023229129770765433
9.624,0.003314566426106652
9.64,0.0035729609168949337
9.656,0.0058092462862678225
9.672,0.0167038136438976
9.688,0.03686885018895633
9.704,0.013332196879418196
9.72,0.016065628189277266
9.736,0.03818429899368222
9.752,0.1785369009158234
9.768,0.17131840762104503
9.784,0.057269933851890414
9.8,0.03642425058195451
9.815999999999999,0.02904006416335495
9.832,0.009554622039418117
9.847999999999999,0.005932502082199336
9.864,0.004249935293960116
9.879999999999999,0.003105476022694588
9.896,0.0027275946093087864
9.911999999999999,0.0027775926358133496
9.928,0.0033797417178886148
9.943999999999999,0.004915112611894098
9.96,0.009451489503788784
9.975999999999999,0.034404902755612025
9.992,0.0697756201552803
10.008,0.029990139655643747
10.024000000000001,0.03430472781827631
10.04,0.008643247469193465
10.056000000000001,0.004436834600458142
10.072,0.003796506971814169
10.088000000000001,0.003726137460657764
10.104,0.0064620697887763
10.120000000000001,0.019523934521063394
10.136,0.02944615922051024
10.152000000000001,0.00637210082960028
10.168,0.0028333986673598085
10.184000000000001,0.0017289023081384163
10.2,0.0013396943087886643
10.216000000000001,0.0011581852045456473
10.232,0.001082881698127678
10.248000000000001,0.001452006194938824
10.264,0.003036598542307305
10.280000000000001,0.0015581392327511856
10.296,0.001176418251045587
10.312000000000001,0.001249776750033373
10.328,0.0014187596500557604
10.344,0.0017214243042229357
10.36,0.002273108671233962
10.376,0.003383331570565222
10.392,0.00627082493634968
10.408,0.02051442465294536
10.424,0.032111559856632006
10.44,0.011142213444782095
10.456,0.010585919726851651
10.472,0.01711651310212662
10.488,0.04427265143118561
10.504,0.2047282418364395
10.52,0.16837146559594754
10.536,0.07136664457061419
10.552,0.024663687053350692
10.568,0.029879838262334726
10.584,0.029174572192150645
10.6,0.009669167828500164
10.616,0.005640051267628082
10.632,0.0041474720653317506
10.648,0.003585666916194347
10.664,0.003862865382972657
10.68,0.0056356126636284256
10.696,0.009255807747859978
10.712,0.02849082772105643
10.728,0.07086575505424395
10.744,0.029400429861860103
10.76,0.01758731056640922
10.776,0.048219541317411255
10.792,0.015840446717142347
10.808,0.021301029307079077
10.824,0.04400530207689719
10.84,0.009586383213106285
10.856,0.00416824963508515
10.872,0.002387656948275064
10.888,0.0017295732889258662
10.904,0.0018443092370237955
10.92,0.0010875004326549673
10.936,0.0007699837814227338
10.952,0.0009251087758533633
10.968,0.0009372323602990543
10.984,0.0005073344473787648
11.0,0.00033338387975358804
