wavenumbers,Aavg
7.364496884,0.061178146
7.364863514,-0.029100332
7.365230144,0.015344451
7.365596774,-0.034028387
7.365963404,-0.017613857
7.366330034,-0.011638401
7.366696664,-0.042527606
7.367063294,-0.007842193
7.367429924,-0.062486167
7.367796554,0.029346039
7.368163184,-0.059830033
7.368529814,0.019717038
7.368896444,-0.050913937
7.369263074,0.035858428
7.369629704,-0.030517685
7.369996334,0.043783154
7.370362964,0.013238196
7.370729594,0.042930564
7.371096224,0.013325534
7.371462854,-0.000341017
7.371829484,0.029356485
7.372196114,-0.031394769
7.372562744,0.024775542
7.372929374,-0.067122209
7.373296004,0.020161449
7.373662634,-0.078328523
7.374029264,-9.46785E-05
7.374395894,-0.056908488
7.374762524,0.024166163
7.375129154,-0.01561283
7.375495784,-0.000934425
7.375862414,0.007968447
7.376229044,-0.008847696
7.376595674,0.026325383
7.376962304,-0.027723121
7.377328934,0.039326225
7.377695564,-0.045377104
7.378062194,0.025162112
7.378428824,-0.053389638
7.378795454,0.034979208
7.379162084,-0.055281779
7.379528714,-0.002719948
7.379895344,-0.0311807
7.380261974,-0.004303313
7.380628604,-0.021954668
7.380995234,-0.028864842
7.381361864,0.036669502
7.381728494,-0.017579444
7.382095124,0.043916916
7.382461754,-0.02924738
7.382828384,0.065374037
7.383195014,-0.028630938
7.383561644,0.050769847
7.383928274,-0.019280461
7.384294904,0.035547852
7.384661534,-0.027368366
7.385028164,-0.002397938
7.385394794,-0.014619386
7.385761424,-0.017101995
7.386128054,-0.002262893
7.386494684,-0.052846262
7.386861314,0.019738486
7.387227944,-0.052770717
7.387594574,0.035783015
7.387961204,-0.044511344
7.388327834,0.046022829
7.388694464,-0.039666684
7.389061094,0.026077071
7.389427724,0.003417604
7.389794354,0.029374884
7.390160984,-0.003565257
7.390527614,-0.028001836
7.390894244,0.011548559
7.391260874,-0.043077262
7.391627504,0.01665599
7.391994134,-0.057532566
7.392360764,0.04588738
7.392727394,-0.044656584
7.393094024,0.029772251
7.393460654,-0.04728804
7.393827284,0.02460669
7.394193914,-0.021962589
7.394560544,0.009373088
7.394927174,0.01020706
7.395293804,-0.006918846
7.395660434,0.018106006
7.396027064,-0.031624482
7.396393694,0.030822028
7.396760324,-0.055342559
7.397126954,0.015764201
7.397493584,-0.062770027
7.397860214,0.035641498
7.398226844,-0.0639128
7.398593474,0.012729663
7.398960104,-0.036642055
7.399326734,0.008903281
7.399693364,-0.017271798
7.400059994,-0.014389367
7.400426624,0.030816144
7.400793254,-0.007219458
7.401159884,0.042717123
7.401526514,-0.02826467
7.401893144,0.055646457
7.402259774,-0.034836877
7.402626404,0.051462518
7.402993034,-0.036807282
7.403359664,0.020089466
7.403726294,-0.046294569
7.404092924,-0.020164744
7.404459554,-0.014515158
7.404826184,-0.025872231
7.405192814,-0.023692838
7.405559444,-0.057556922
7.405926074,0.025011341
7.406292704,-0.050911893
7.406659334,0.031785466
7.407025964,-0.041254666
7.407392594,0.055607179
7.407759224,-0.029173869
7.408125854,0.040701609
7.408492484,0.001971494
7.408859114,0.030738008
7.409225744,-0.00250898
7.409592374,-0.016144721
7.409959004,-0.001968978
7.410325634,-0.050637167
7.410692264,0.008151016
7.411058894,-0.05441626
7.411425524,0.035228588
7.411792154,-0.062661466
7.412158784,0.017079075
7.412525414,-0.046235717
7.412892044,0.035647344
7.413258674,-0.013494466
7.413625304,0.037276395
7.413991934,0.008548528
7.414358564,0.010876415
7.414725194,0.026137521
7.415091824,0.003810152
7.415458454,0.063980756
7.415825084,-0.024951263
7.416191714,0.025657854
7.416558344,-0.050956629
7.416924974,0.038713519
7.417291604,-0.060524115
7.417658234,0.013537764
7.418024864,-0.039854674
7.418391494,0.010135019
7.418758124,-0.036104718
7.419124754,-0.01285216
7.419491384,0.023358461
7.419858014,0.006364426
7.420224644,0.060300786
7.420591274,-0.005535686
7.420957904,0.072258462
7.421324534,-0.017163401
7.421691164,0.055462147
7.422057794,-0.037650671
7.422424424,0.041128282
7.422791054,-0.049115664
7.423157684,-0.005937493
7.423524314,-0.014971188
7.423890944,-0.011579285
7.424257574,-0.01198021
7.424624204,-0.036990413
7.424990834,0.035949626
7.425357464,-0.039977046
7.425724094,0.039009793
7.426090724,-0.029361166
7.426457354,0.059692357
7.426823984,-0.037604763
7.427190614,0.037916248
7.427557244,-0.025526249
7.427923874,0.030570435
7.428290504,-0.010758927
7.428657134,-0.009361463
7.429023764,0.0054873
7.429390394,-0.026734344
7.429757024,0.005516334
7.430123654,-0.053122766
7.430490284,0.043767226
7.430856914,-0.034909027
7.431223544,0.038482301
7.431590174,-0.031126266
7.431956804,0.034321148
7.432323434,-0.03655097
7.432690064,0.029253257
7.433056694,-0.006284821
7.433423324,0.013413252
7.433789954,0.01629461
7.434156584,-0.019473829
7.434523214,0.046379909
7.434889844,-0.032399462
7.435256474,0.031657838
7.435623104,-0.063785475
7.435989734,0.029278288
7.436356364,-0.066132019
7.436722994,0.013464431
7.437089624,-0.053384005
7.437456254,0.013576328
7.437822884,-0.018508538
7.438189514,-0.000415285
7.438556144,0.011190549
7.438922774,-0.002517105
7.439289404,0.040558247
7.439656034,-0.029337871
7.440022664,0.044737326
7.440389294,-0.038111324
7.440755924,0.033543671
7.441122554,-0.050296355
7.441489184,0.038927453
7.441855814,-0.047100245
7.442222444,0.002268225
7.442589074,-0.029743442
7.442955704,-0.010619175
7.443322334,-0.014487111
7.443688964,-0.034269172
7.444055594,0.020450795
7.444422224,-0.042071535
7.444788854,0.031806029
7.445155484,-0.028455391
7.445522114,0.067982449
7.445888744,-0.026385362
7.446255374,0.048622982
7.446622004,-0.020342048
7.446988634,0.034954472
7.447355264,-0.024491472
7.447721894,-0.01219168
7.448088524,0.000498649
7.448455154,-0.034091536
7.448821784,-0.012092613
7.449188414,-0.061832411
7.449555044,0.036453764
7.449921674,-0.06200872
7.450288305,0.030243883
7.450654935,-0.052089748
7.451021565,0.034001165
7.451388195,-0.034801849
7.451754825,0.035143886
7.452121455,0.000279069
7.452488085,0.019907953
7.452854715,0.004757083
7.453221345,-0.024027608
7.453587975,0.012946055
7.453954605,-0.057126962
7.454321235,0.002990522
7.454687865,-0.077273002
7.455054495,0.019547634
7.455421125,-0.075536401
7.455787755,0.004416902
7.456154385,-0.052362546
7.456521015,0.019975228
7.456887645,-0.046649118
7.457254275,-0.012134251
7.457620905,-0.003025663
7.457987535,-0.000877594
7.458354165,0.030528456
7.458720795,-0.022872515
7.459087425,0.044784693
7.459454055,-0.038274394
7.459820685,0.02430381
7.460187315,-0.045692114
7.460553945,0.037684549
7.460920575,-0.055095999
7.461287205,-0.00105332
7.461653835,-0.037112123
7.462020465,-0.000280323
7.462387095,-0.015781056
7.462753725,-0.023575842
7.463120355,0.017350002
7.463486985,-0.041967544
7.463853615,0.02237362
7.464220245,-0.035259594
7.464586875,0.071915026
7.464953505,-0.024420978
7.465320135,0.05135842
7.465686765,-0.015860268
7.466053395,0.044460607
7.466420025,-0.02077866
7.466786655,0.009247034
7.467153285,0.008646555
7.467519915,-0.009839084
7.467886545,0.002908142
7.468253175,-0.044808701
7.468619805,0.038053802
7.468986435,-0.047235804
7.469353065,0.040289644
7.469719695,-0.048121528
7.470086325,0.039478901
7.470452955,-0.04043724
7.470819585,0.025098558
7.471186215,-0.006964726
7.471552845,0.037065324
7.471919475,0.009559787
7.472286105,-0.007169874
7.472652735,0.024098664
7.473019365,-0.025679822
7.473385995,0.017103908
7.473752625,-0.05990701
7.474119255,0.031702392
7.474485885,-0.055356839
7.474852515,0.020682357
7.475219145,-0.043876402
7.475585775,0.029483893
7.475952405,-0.027959463
7.476319035,0.005636712
7.476685665,0.006684457
7.477052295,0.001904555
7.477418925,0.024882703
7.477785555,-0.025925308
7.478152185,0.046038342
7.478518815,-0.031802945
7.478885445,0.046494605
7.479252075,-0.040657408
7.479618705,0.053188546
7.479985335,-0.047180673
7.480351965,0.022668127
7.480718595,-0.039219388
7.481085225,-0.004293728
7.481451855,-0.034017858
7.481818485,-0.022439848
7.482185115,0.019402412
7.482551745,-0.032722529
7.482918375,0.0142621
7.483285005,-0.04602773
7.483651635,0.051057595
7.484018265,-0.050444843
7.484384895,0.027552839
7.484751525,-0.048384211
7.485118155,0.026300853
7.485484785,-0.039967122
7.485851415,0.001075324
7.486218045,-0.014064084
7.486584675,-0.018955254
7.486951305,-0.0113645
7.487317935,-0.045346144
7.487684565,0.020552773
7.488051195,-0.056578501
7.488417825,0.026091675
7.488784455,-0.053889274
7.489151085,0.03715992
7.489517715,-0.046121393
7.489884345,0.034310051
7.490250975,-0.009044017
7.490617605,0.040625968
7.490984235,0.001288913
7.491350865,-0.006073734
7.491717495,0.007297129
7.492084125,-0.035108226
7.492450755,0.019944718
7.492817385,-0.050803677
7.493184015,0.042702229
7.493550645,-0.061850303
7.493917275,0.024899103
7.494283905,-0.0476218
7.494650535,0.041491223
7.495017165,-0.032700753
7.495383795,0.014884907
7.495750425,0.005073995
7.496117055,0.014367494
7.496483685,0.021260228
7.496850315,0.001279524
7.497216945,0.061968177
7.497583575,-0.019875529
7.497950205,0.035277188
7.498316835,-0.056542577
7.498683465,0.03446234
7.499050095,-0.050122832
7.499416725,0.022581046
7.499783355,-0.037619401
7.500149985,0.006755155
7.500516615,-0.033895416
7.500883245,-0.008367391
7.501249875,0.012023065
7.501616505,-0.014799331
7.501983135,0.024380984
7.502349765,-0.026884244
7.502716395,0.058009748
7.503083025,-0.014309559
7.503449655,0.062345456
7.503816285,-0.021963914
7.504182915,0.056239304
7.504549545,-0.026397583
7.504916175,0.010951374
7.505282805,-0.011658622
7.505649435,-0.006007375
7.506016065,-0.01190491
7.506382695,-0.054299504
7.506749325,0.012748758
7.507115955,-0.04524487
7.507482585,0.028698141
7.507849215,-0.043877185
7.508215845,0.05449228
7.508582475,-0.048788553
7.508949105,0.036633826
7.509315735,-0.007787368
7.509682365,0.056334301
7.510048995,0.02046487
7.510415625,0.03223114
7.510782255,0.030872075
7.511148885,-0.006467819
7.511515515,0.019599995
7.511882145,-0.061122069
7.512248775,0.027219411
7.512615405,-0.062823364
7.512982035,0.011522947
7.513348665,-0.065522694
7.513715295,0.026232997
7.514081925,-0.050238737
7.514448555,0.015068743
7.514815185,-0.010771955
7.515181815,-0.002563371
7.515548445,-0.000319338
7.515915075,-0.01773093
7.516281705,0.035522359
7.516648335,-0.032293542
7.517014965,0.040897535
7.517381595,-0.045084939
7.517748225,0.040880524
7.518114855,-0.054168344
7.518481485,0.019331064
7.518848115,-0.052834207
7.519214745,0.015364621
7.519581375,-0.040275685
7.519948005,-0.021496773
7.520314635,-0.011051161
7.520681265,-0.02449144
7.521047895,0.011591222
7.521414525,-0.044460138
7.521781155,0.031694103
7.522147785,-0.052290946
7.522514415,0.04109256
7.522881045,-0.029373907
7.523247675,0.055287352
7.523614305,-0.032836902
7.523980935,0.018617552
7.524347565,-0.024189456
7.524714195,0.00486877
7.525080825,-0.004676275
7.525447455,-0.033688699
7.525814085,0.011433744
7.526180715,-0.045544075
7.526547345,0.022566473
7.526913975,-0.052396424
7.527280605,0.050448179
7.527647235,-0.041612928
7.528013865,0.039565495
7.528380495,-0.033822418
7.528747125,0.022979866
7.529113755,-0.023690418
7.529480385,0.005235392
7.529847015,-0.000860595
7.530213645,-0.019277717
7.530580275,-0.00522415
7.530946905,-0.042820311
7.531313535,0.039946891
7.531680165,-0.054634067
7.532046795,0.028631606
7.532413425,-0.055365046
7.532780055,0.03719796
7.533146685,-0.042491204
7.533513315,0.024127065
7.533879945,-0.013805569
7.534246575,0.011794207
7.534613205,-0.009057959
7.534979835,-0.018373448
7.535346465,0.021440967
7.535713095,-0.023120751
7.536079725,0.03349588
7.536446355,-0.055759585
7.536812985,0.024193463
7.537179615,-0.065344783
7.537546245,0.021285558
7.537912875,-0.058235226
7.538279505,0.01170655
7.538646135,-0.053972182
7.539012765,-0.015667155
7.539379395,-0.011359575
7.539746025,-0.002072451
7.540112655,0.027199142
7.540479285,-0.02649075
7.540845915,0.047804064
7.541212545,-0.029041498
7.541579175,0.043890424
7.541945805,-0.036140241
7.542312435,0.062074138
7.542679065,-0.03730352
7.543045695,0.008925182
7.543412325,-0.032328144
7.543778955,0.009250252
7.544145585,-0.015553026
7.544512215,-0.029694062
7.544878845,0.003471858
7.545245475,-0.039059106
7.545612105,0.016235871
7.545978735,-0.047058125
7.546345365,0.050514919
7.546711995,-0.030328466
7.547078625,0.053980948
7.547445255,-0.010419472
7.547811885,0.051346675
7.548178515,-0.010130845
7.548545145,0.029755915
7.548911775,0.01602558
7.549278405,-0.005976639
7.549645035,-0.00457598
7.550011666,-0.062494186
7.550378296,0.010237831
7.550744926,-0.063345861
7.551111556,0.025919217
7.551478186,-0.066686646
7.551844816,0.025906494
7.552211446,-0.054711098
7.552578076,0.015802946
7.552944706,-0.028371711
7.553311336,0.025724884
7.553677966,-0.007507845
7.554044596,-0.003290865
7.554411226,0.031066005
7.554777856,-0.010137139
7.555144486,0.031581368
7.555511116,-0.046944086
7.555877746,0.042382178
7.556244376,-0.059317274
7.556611006,0.019184954
7.556977636,-0.055930228
7.557344266,0.018801498
7.557710896,-0.053290288
7.558077526,-0.014408105
7.558444156,-0.013103615
7.558810786,-0.005988961
7.559177416,0.00430425
7.559544046,-0.024912367
7.559910676,0.037015585
7.560277306,-0.034868258
7.560643936,0.037800778
7.561010566,-0.036532401
7.561377196,0.061086314
7.561743826,-0.027527354
7.562110456,0.035578973
7.562477086,-0.020375749
7.562843716,0.019790696
7.563210346,-0.027688423
7.563576976,-0.026822096
7.563943606,0.008343054
7.564310236,-0.034194417
7.564676866,0.010728572
7.565043496,-0.052083709
7.565410126,0.045065363
7.565776756,-0.044231616
7.566143386,0.036380726
7.566510016,-0.054969531
7.566876646,0.032784679
7.567243276,-0.037797847
7.567609906,0.021748818
7.567976536,0.001014015
7.568343166,0.001532972
7.568709796,-0.001468245
7.569076426,-0.038485742
7.569443056,0.026830542
7.569809686,-0.040963245
7.570176316,0.032469341
7.570542946,-0.047989753
7.570909576,0.050815233
7.571276206,-0.045924842
7.571642836,0.036741204
7.572009466,-0.018868506
7.572376096,0.035128913
7.572742726,-0.006059099
7.573109356,0.002781969
7.573475986,0.01252501
7.573842616,-0.007142107
7.574209246,0.028165867
7.574575876,-0.03742282
7.574942506,0.036073914
7.575309136,-0.058993945
7.575675766,0.024526072
7.576042396,-0.049785563
7.576409026,0.029118907
7.576775656,-0.04329293
7.577142286,0.005153788
7.577508916,-0.021587297
7.577875546,0.002774813
7.578242176,0.006618092
7.578608806,-0.013832315
7.578975436,0.038872371
7.579342066,-0.033377968
7.579708696,0.028851396
7.580075326,-0.044549698
7.580441956,0.053307717
7.580808586,-0.046271506
7.581175216,0.02741196
7.581541846,-0.044742562
7.581908476,0.011233245
7.582275106,-0.035116797
7.582641736,-0.008634964
7.583008366,0.008787065
7.583374996,-0.016092073
7.583741626,0.016521321
7.584108256,-0.044126877
7.584474886,0.042823224
7.584841516,-0.036555277
7.585208146,0.052870121
7.585574776,-0.029833802
7.585941406,0.04717228
7.586308036,-0.030636098
7.586674666,0.028547758
7.587041296,0.000291667
7.587407926,0.015583815
7.587774556,-0.002053123
7.588141186,-0.025331985
7.588507816,0.031147281
7.588874446,-0.030481248
7.589241076,0.036655779
7.589607706,-0.045850789
7.589974336,0.05261804
7.590340966,-0.046483326
7.590707596,0.025045307
7.591074226,-0.026372211
7.591440856,0.04291284
7.591807486,-0.004047536
7.592174116,0.009299972
7.592540746,0.020021567
7.592907376,0.007131323
7.593274006,0.039950947
7.593640636,-0.016479474
7.594007266,0.059116157
7.594373896,-0.047116672
7.594740526,0.031181359
7.595107156,-0.05919044
7.595473786,0.033376689
7.595840416,-0.045009351
7.596207046,0.021183541
7.596573676,-0.02537258
7.596940306,0.00248157
7.597306936,-0.01518817
7.597673566,-0.020321205
7.598040196,0.036822371
7.598406826,-0.01342261
7.598773456,0.038530938
7.599140086,-0.041559655
7.599506716,0.052140169
7.599873346,-0.031191417
7.600239976,0.041562308
7.600606606,-0.041528456
7.600973236,0.018260834
7.601339866,-0.046122498
7.601706496,-0.020038629
7.602073126,-0.011259976
7.602439756,-0.030128776
7.602806386,-0.002077778
7.603173016,-0.051516039
7.603539646,0.017302027
7.603906276,-0.063696191
7.604272906,0.02734991
7.604639536,-0.054961012
7.605006166,0.041137866
7.605372796,-0.032103143
7.605739426,0.020265851
7.606106056,-0.014867046
7.606472686,0.016020495
7.606839316,-0.001498414
7.607205946,-0.0211419
7.607572576,0.018579542
7.607939206,-0.041131628
7.608305836,0.022548968
7.608672466,-0.052063917
7.609039096,0.046576403
7.609405726,-0.057402746
7.609772356,0.018487599
7.610138986,-0.04354576
7.610505616,0.027364587
7.610872246,-0.02827353
7.611238876,0.002014645
7.611605506,-0.004065283
7.611972136,-0.007642913
7.612338766,0.016368627
7.612705396,-0.029088594
7.613072026,0.048542728
7.613438656,-0.03848901
7.613805286,0.024803224
7.614171916,-0.052675841
7.614538546,0.038218514
7.614905176,-0.043672289
7.615271806,0.01910437
7.615638436,-0.012244855
7.616005066,0.015252692
7.616371696,-0.011481705
7.616738326,-0.018705922
7.617104956,0.029650192
7.617471586,-0.013505099
7.617838216,0.037623011
7.618204846,-0.038034292
7.618571476,0.050720196
7.618938106,-0.04336728
7.619304736,0.037987431
7.619671366,-0.025397126
7.620037996,0.037419041
7.620404626,-0.032549673
7.620771256,-0.009918938
7.621137886,-0.003903283
7.621504516,-0.007055886
7.621871146,0.015334054
7.622237776,-0.032367281
7.622604406,0.040625608
7.622971036,-0.034780018
7.623337666,0.046427093
7.623704296,-0.034142536
7.624070926,0.063360895
7.624437556,-0.024468241
7.624804186,0.041140026
7.625170816,-0.001487619
7.625537446,0.031345876
7.625904076,0.003770279
7.626270706,-0.002187425
7.626637336,0.018505213
7.627003966,-0.036709563
7.627370596,0.017872245
7.627737226,-0.044693145
7.628103856,0.046252299
7.628470486,-0.043582901
7.628837116,0.033481244
7.629203746,-0.041636941
7.629570376,0.030357406
7.629937006,-0.025917368
7.630303636,0.025108693
7.630670266,0.01307937
7.631036896,0.0047883
7.631403526,0.01518897
7.631770156,-0.026546206
7.632136786,0.048100886
7.632503416,-0.031272235
7.632870046,0.036818586
7.633236676,-0.065434576
7.633603306,0.025928076
7.633969936,-0.070542375
7.634336566,0.011360322
7.634703196,-0.030873101
7.635069826,0.013113126
7.635436456,-0.016730705
7.635803086,-0.007718609
7.636169716,0.022998387
7.636536346,-0.008926688
7.636902976,0.049731316
7.637269606,-0.021831956
7.637636236,0.05378726
7.638002866,-0.038285268
7.638369496,0.047606821
7.638736126,-0.028334979
7.639102756,0.043395903
7.639469386,-0.040543402
7.639836016,-0.002659009
7.640202646,-0.027480037
7.640569276,-0.017600575
7.640935906,0.002492102
7.641302536,-0.039255552
7.641669166,0.025299905
7.642035796,-0.044828929
7.642402426,0.031555097
7.642769056,-0.039738965
7.643135686,0.054730665
7.643502316,-0.030167146
7.643868946,0.043281679
7.644235576,-0.006260878
7.644602206,0.043641847
7.644968836,-0.003224608
7.645335466,-0.005178105
7.645702096,0.020177449
7.646068726,-0.036796363
7.646435356,0.005179799
7.646801986,-0.054722254
7.647168616,0.034605418
7.647535246,-0.072097934
7.647901876,0.016664002
7.648268506,-0.060211429
7.648635136,0.024089684
7.649001766,-0.027949887
7.649368396,0.026697051
7.649735026,0.012068382
7.650101657,0.020198805
7.650468287,0.028351375
7.650834917,-0.005005158
7.651201547,0.048045778
7.651568177,-0.021622953
7.651934807,0.03691027
7.652301437,-0.050127961
7.652668067,0.038932004
7.653034697,-0.05343436
7.653401327,0.026721992
7.653767957,-0.036657771
7.654134587,0.020253139
7.654501217,-0.026157045
7.654867847,-0.016416256
7.655234477,0.00891047
7.655601107,-0.004816501
7.655967737,0.044158794
7.656334367,-0.010207507
7.656700997,0.068349124
7.657067627,-0.028027585
7.657434257,0.038527378
7.657800887,-0.037491148
7.658167517,0.042768973
7.658534147,-0.028994947
7.658900777,0.007914385
7.659267407,-0.024708473
7.659634037,-0.018599267
7.660000667,-0.011837129
7.660367297,-0.027352221
7.660733927,0.035702126
7.661100557,-0.040256916
7.661467187,0.030294901
7.661833817,-0.047448372
7.662200447,0.055839916
7.662567077,-0.028089961
7.662933707,0.044844204
7.663300337,-0.015844348
7.663666967,0.03472856
7.664033597,-0.023279876
7.664400227,-0.007649448
7.664766857,0.0125731
7.665133487,-0.016634853
7.665500117,0.018642651
7.665866747,-0.0588066
7.666233377,0.035862556
7.666600007,-0.061077097
7.666966637,0.031897531
7.667333267,-0.058938418
7.667699897,0.037314178
7.668066527,-0.032411068
7.668433157,0.018978523
7.668799787,-0.005551974
7.669166417,0.023340168
7.669533047,0.01426095
7.669899677,-0.018824906
7.670266307,0.024165093
7.670632937,-0.033543193
7.670999567,0.035162911
7.671366197,-0.051628647
7.671732827,0.039458742
7.672099457,-0.055777672
7.672466087,0.022319753
7.672832717,-0.031789832
7.673199347,0.023383494
7.673565977,-0.012675246
7.673932607,0.004715705
7.674299237,0.031508065
7.674665867,0.006018343
7.675032497,0.046950637
7.675399127,-0.009678411
7.675765757,0.073433499
7.676132387,-0.027230442
7.676499017,0.043500149
7.676865647,-0.048856102
7.677232277,0.041520184
7.677598907,-0.035370306
7.677965537,0.008480218
7.678332167,-0.027874893
7.678698797,-0.013378498
7.679065427,-0.022871935
7.679432057,-0.038875636
7.679798687,0.029688413
7.680165317,-0.029582139
7.680531947,0.025871165
7.680898577,-0.046051131
7.681265207,0.051587219
7.681631837,-0.028055388
7.681998467,0.054891894
7.682365097,-0.018160226
7.682731727,0.038700905
7.683098357,-0.015521909
7.683464987,-0.008935224
7.683831617,0.005979465
7.684198247,-0.022788295
7.684564877,0.010276102
7.684931507,-0.04818232
7.685298137,0.0299517
7.685664767,-0.058808299
7.686031397,0.030441419
7.686398027,-0.04896151
7.686764657,0.046091618
7.687131287,-0.031400157
7.687497917,0.035003668
7.687864547,0.000276701
7.688231177,0.02059626
7.688597807,0.003141707
7.688964437,-0.011688356
7.689331067,0.019440808
7.689697697,-0.042579057
7.690064327,0.030770087
7.690430957,-0.046573191
7.690797587,0.039520607
7.691164217,-0.067486105
7.691530847,0.00809775
7.691897477,-0.050935122
7.692264107,0.005860823
7.692630737,-0.057507228
7.692997367,-0.019091871
7.693363997,-0.003011827
7.693730627,-0.006055461
7.694097257,0.029029463
7.694463887,-0.006607573
7.694830517,0.065626012
7.695197147,-0.015767657
7.695563777,0.054219904
7.695930407,-0.026979518
7.696297037,0.050301857
7.696663667,-0.037089141
7.697030297,0.007429383
7.697396927,-0.036431284
7.697763557,-0.004251111
7.698130187,-0.016595319
7.698496817,-0.019763389
7.698863447,0.02823397
7.699230077,-0.027904102
7.699596707,0.028881005
7.699963337,-0.032591341
7.700329967,0.059503985
7.700696597,-0.01829689
7.701063227,0.067392556
7.701429857,-0.005727868
7.701796487,0.039804321
7.702163117,-0.025177468
7.702529747,-0.008970277
7.702896377,-0.004910395
7.703263007,-0.0164183
7.703629637,-0.006740549
7.703996267,-0.051880292
7.704362897,0.014215196
7.704729527,-0.069167709
7.705096157,0.011752138
7.705462787,-0.067339344
7.705829417,0.041429912
7.706196047,-0.043702301
7.706562677,0.023856119
7.706929307,-0.006905104
7.707295937,0.050734971
7.707662567,0.020248927
7.708029197,-0.005019351
7.708395827,0.028122346
7.708762457,-0.036263699
7.709129087,0.009148126
7.709495717,-0.058965859
7.709862347,0.043554278
7.710228977,-0.052830497
7.710595607,0.03091211
7.710962237,-0.040949163
7.711328867,0.026497788
7.711695497,-0.03628315
7.712062127,0.006218119
7.712428757,0.011306429
7.712795387,-8.09265E-05
7.713162017,0.014690709
7.713528647,-0.01265024
7.713895277,0.060669341
7.714261907,-0.021010927
7.714628537,0.044664423
7.714995167,-0.031268668
7.715361797,0.051485438
7.715728427,-0.031988478
7.716095057,0.024424581
7.716461687,-0.029821514
7.716828317,0.016395385
7.717194947,-0.020968648
7.717561577,-0.015554808
7.717928207,0.023358663
7.718294837,-0.023638147
7.718661467,0.03503394
7.719028097,-0.036599344
7.719394727,0.059539561
7.719761357,-0.022846134
7.720127987,0.055564428
7.720494617,-0.020957396
7.720861247,0.054220958
7.721227877,-0.026752144
7.721594507,0.002512076
7.721961137,-0.012148024
7.722327767,-0.015179401
7.722694397,-0.006151675
7.723061027,-0.038210261
7.723427657,0.029070358
7.723794287,-0.037472918
7.724160917,0.031192328
7.724527547,-0.044692388
7.724894177,0.065562058
7.725260807,-0.020603921
7.725627437,0.04143116
7.725994067,-0.017145012
7.726360697,0.024072569
7.726727327,-0.00219643
7.727093957,-0.005633318
7.727460587,0.01514009
7.727827217,-0.033716901
7.728193847,0.013961597
7.728560477,-0.054217259
7.728927107,0.03988038
7.729293737,-0.066953871
7.729660367,0.017950951
7.730026997,-0.055294793
7.730393627,0.024076174
7.730760257,-0.041166848
7.731126887,0.005688133
7.731493517,-0.00505812
7.731860147,-0.008498423
7.732226777,0.003564293
7.732593407,-0.023704376
7.732960037,0.040077206
7.733326667,-0.031618515
7.733693297,0.029845848
7.734059927,-0.060535067
7.734426557,0.024089769
7.734793187,-0.067936944
7.735159817,0.018082124
7.735526447,-0.040257878
7.735893077,0.01573811
7.736259707,-0.026403951
7.736626337,-0.021665941
7.736992967,-0.002750945
7.737359597,-0.023231649
7.737726227,0.019460221
7.738092857,-0.047766712
7.738459487,0.038293789
7.738826117,-0.045400328
7.739192747,0.042368604
7.739559377,-0.035195376
7.739926007,0.050805088
7.740292637,-0.025572781
7.740659267,0.009982862
7.741025897,-0.018619701
7.741392527,-0.004512755
