wavenumber,Aavg
8.283638303,0.001026977
8.284004933,0.002412802
8.284371563,-0.002068137
8.284738193,0.007106191
8.285104823,0.015870469
8.285471453,-0.0040274
8.285838083,0.01355052
8.286204713,-0.009721868
8.286571343,0.014143933
8.286937973,-0.022968902
8.287304603,0.003566566
8.287671233,-0.0262779
8.288037863,-0.007024094
8.288404493,-0.018259841
8.288771123,0.002773514
8.289137753,0.004855722
8.289504383,0.009031499
8.289871013,0.020054379
8.290237643,-0.001725062
8.290604273,0.005385377
8.290970903,-0.022018934
8.291337533,0.01773803
8.291704163,-0.008654511
8.292070793,0.021082083
8.292437423,-0.007512776
8.292804053,0.019897694
8.293170683,-0.007562425
8.293537313,0.013814042
8.293903943,0.002595964
8.294270573,-0.009930839
8.294637203,-0.006113834
8.295003833,-0.018394422
8.295370463,0.007965663
8.295737093,-0.003329299
8.296103723,0.037001379
8.296470353,0.009109006
8.296836983,0.022867849
8.297203613,-0.003380803
8.297570243,0.015142088
8.297936873,0.010047858
8.298303503,0.018888275
8.298670133,0.012819324
8.299036763,0.020163758
8.299403393,0.026126493
8.299770023,0.007139994
8.300136653,0.015036324
8.300503283,-0.016571071
8.300869913,0.012188652
8.301236543,-0.029049026
8.301603173,-0.005433038
8.301969803,-0.025007758
8.302336433,0.008496389
8.302703063,-0.008454907
8.303069693,0.00430705
8.303436323,-0.000816339
8.303802953,-0.005964197
8.304169583,-0.005274183
8.304536213,-0.006018248
8.304902843,0.023448677
8.305269473,-0.003263994
8.305636103,0.02084477
8.306002733,-0.004073319
8.306369363,0.030757081
8.306735993,0.001787843
8.307102623,0.011634843
8.307469253,-0.016349004
8.307835883,0.003820828
8.308202513,-0.00533436
8.308569143,0.009360736
8.308935773,0.008076735
8.309302403,0.002630102
8.309669033,0.004863486
8.310035663,-0.016389664
8.310402293,0.002736103
8.310768923,-0.025225769
8.311135553,0.007694299
8.311502183,-0.009748284
8.311868813,0.01995419
8.312235443,0.000725402
8.312602073,0.020107186
8.312968703,0.020252656
8.313335333,0.006386606
8.313701963,0.006184049
8.314068593,-0.016748004
8.314435223,0.020128966
8.314801853,0.006153477
8.315168483,0.03177292
8.315535113,-0.004861056
8.315901743,0.016463616
8.316268373,-0.025930184
8.316635003,-0.000239453
8.317001633,-0.02152286
8.317368263,-0.007101243
8.317734893,-0.021119396
8.318101523,-0.017980044
8.318468153,-0.01079977
8.318834783,-0.009030042
8.319201413,0.013144855
8.319568043,-0.002120626
8.319934673,0.026188384
8.320301303,-0.003871043
8.320667933,0.033549529
8.321034563,0.007844083
8.321401193,0.035257367
8.321767823,0.002459694
8.322134453,0.02120875
8.322501083,0.000255821
8.322867713,0.005567231
8.323234343,-0.00624747
8.323600973,-0.014780275
8.323967603,-0.00322478
8.324334233,-0.023304554
8.324700863,-0.002259087
8.325067493,-0.011796339
8.325434123,0.021782644
8.325800753,0.001712622
8.326167383,0.031052511
8.326534013,0.007805168
8.326900643,0.013210449
8.327267273,0.00914695
8.327633903,0.002410014
8.328000533,0.010702981
8.328367163,-0.006729488
8.328733793,-0.004052576
8.329100423,-0.028172216
8.329467053,-0.01199161
8.329833683,-0.046964599
8.330200313,-0.008947334
8.330566943,-0.019531849
8.330933573,0.007251285
8.331300203,-0.023197246
8.331666833,0.001864226
8.332033463,-0.003070862
8.332400093,0.014782194
8.332766723,0.014444309
8.333133353,0.014731362
8.333499983,0.015229222
8.333866613,-0.00983329
8.334233243,0.013835852
8.334599873,-0.016256883
8.334966503,0.007292509
8.335333133,-0.023436921
8.335699763,-0.008193605
8.336066393,-0.028549457
8.336433023,-0.006491297
8.336799653,-0.019901996
8.337166283,0.011448418
8.337532913,0.007648299
8.337899543,0.010137188
8.338266173,0.009046431
8.338632803,0.00341473
8.338999433,0.023890785
8.339366063,-0.007740488
8.339732693,0.012148704
8.340099323,-0.018579384
8.340465953,0.008861378
8.340832583,-0.012552477
8.341199213,0.016656613
8.341565843,0.003465504
8.341932473,0.001881405
8.342299103,-0.00634124
8.342665733,-0.014169166
8.343032363,0.026113152
8.343398993,0.016101085
8.343765623,0.035787609
8.344132253,0.01225385
8.344498883,0.03672898
8.344865513,0.008863855
8.345232143,0.021871308
8.345598773,-0.011492358
8.345965403,-0.003120844
8.346332033,-0.032594351
8.346698663,-0.024756207
8.347065293,-0.013476181
8.347431923,-0.009848381
8.347798553,-0.000878157
8.348165183,-0.019133899
8.348531813,0.003558331
8.348898443,-0.012306456
8.349265073,0.014674079
8.349631703,-0.001335177
8.349998333,0.040090583
8.350364964,0.00995941
8.350731594,0.029478196
8.351098224,0.019526642
8.351464854,0.024759741
8.351831484,0.009681445
8.352198114,-0.015226636
8.352564744,-0.015497639
8.352931374,-0.028489874
8.353298004,-0.004782681
8.353664634,-0.015546221
8.354031264,0.011340374
8.354397894,-0.018846046
8.354764524,0.004072591
8.355131154,-0.023997667
8.355497784,0.005270932
8.355864414,-0.011373606
8.356231044,0.015584694
8.356597674,0.029795853
8.356964304,0.02366351
8.357330934,0.033411848
8.357697564,0.023549728
8.358064194,0.023203413
8.358430824,0.004769585
8.358797454,0.018115861
8.359164084,-0.012182061
8.359530714,0.016538941
8.359897344,-0.015316558
8.360263974,0.009255359
8.360630604,-0.014578505
8.360997234,-0.003645376
8.361363864,-0.00948581
8.361730494,-0.005937946
8.362097124,0.002892265
8.362463754,-0.000491827
8.362830384,0.028259118
8.363197014,0.013491849
8.363563644,0.040943402
8.363930274,0.024520811
8.364296904,0.051973244
8.364663534,0.01449424
8.365030164,0.026023108
8.365396794,-0.005484938
8.365763424,0.007968433
8.366130054,-0.007925359
8.366496684,-0.007091737
8.366863314,-0.00714394
8.367229944,-0.013773654
8.367596574,0.003066958
8.367963204,-0.018423127
8.368329834,0.005689678
8.368696464,-0.020913974
8.369063094,0.005537248
8.369429724,-0.013316484
8.369796354,0.021251577
8.370162984,0.016833636
8.370529614,0.028463661
8.370896244,0.031640223
8.371262874,0.024907183
8.371629504,0.029616087
8.371996134,0.000973797
8.372362764,0.007857738
8.372729394,-0.027422171
8.373096024,-0.000627859
8.373462654,-0.030800102
8.373829284,0.006906915
8.374195914,-0.020884668
8.374562544,0.007846318
8.374929174,-0.017850834
8.375295804,-0.003562327
8.375662434,-0.007598254
8.376029064,0.006013235
8.376395694,0.007919734
8.376762324,-0.002266635
8.377128954,0.028250829
8.377495584,0.011781658
8.377862214,0.03797624
8.378228844,0.004972781
8.378595474,0.036082221
8.378962104,0.0100089
8.379328734,0.022329159
8.379695364,0.005161314
8.380061994,0.025045274
8.380428624,0.000839079
8.380795254,-0.008748707
8.381161884,-0.004966834
8.381528514,-0.004554162
8.381895144,0.003865517
8.382261774,-0.021755601
8.382628404,0.003522443
8.382995034,-0.029467575
8.383361664,0.002841882
8.383728294,-0.021551898
8.384094924,0.007647656
8.384461554,-0.009950012
8.384828184,-0.006733306
8.385194814,0.000761104
8.385561444,-0.00184835
8.385928074,0.001429165
8.386294704,-0.007175621
8.386661334,0.000915452
8.387027964,-0.018634792
8.387394594,0.015724797
8.387761224,-0.01368935
8.388127854,0.024150093
8.388494484,7.97329E-05
8.388861114,0.023265299
8.389227744,-0.0125438
8.389594374,-0.008176755
8.389961004,-0.027171184
8.390327634,-0.017892103
8.390694264,-0.010344912
8.391060894,-0.009865426
8.391427524,0.010817748
8.391794154,-0.0057644
8.392160784,0.02451943
8.392527414,0.009312372
8.392894044,0.033126046
8.393260674,0.00324493
8.393627304,0.018048
8.393993934,-0.008723104
8.394360564,0.01556267
8.394727194,0.006275108
8.395093824,0.009480753
8.395460454,-0.006995776
8.395827084,-0.022505996
8.396193714,-0.002941794
8.396560344,-0.019808143
8.396926974,0.002384426
8.397293604,-0.018790126
8.397660234,0.007363931
8.398026864,-0.019215302
8.398393494,0.005272178
8.398760124,-0.005496433
8.399126754,0.024139861
8.399493384,0.007346309
8.399860014,-0.00098062
8.400226644,0.006210062
8.400593274,-0.003221278
8.400959904,0.01604123
8.401326534,-0.00464038
8.401693164,0.023319948
8.402059794,-0.027722677
8.402426424,-0.00116329
8.402793054,-0.03507641
8.403159684,-0.000907488
8.403526314,-0.025427639
8.403892944,0.005170464
8.404259574,-0.006427358
8.404626204,-0.004951576
8.404992834,-0.003222002
8.405359464,0.009778253
8.405726094,0.028342778
8.406092724,0.005629126
8.406459354,0.019650942
8.406825984,-0.008475428
8.407192614,0.026123123
8.407559244,0.002192576
8.407925874,0.02166944
8.408292504,-0.005548907
8.408659134,0.019152284
8.409025764,0.001360003
8.409392394,0.006589919
8.409759024,-0.001479165
8.410125654,0.001088146
8.410492284,0.001568435
8.410858914,-0.014902826
8.411225544,0.006412525
8.411592174,-0.021415842
8.411958804,-0.002128136
8.412325434,-0.021706528
8.412692064,0.001008112
8.413058694,-0.025810063
8.413425324,0.009142705
8.413791954,0.012244219
8.414158584,0.003013198
8.414525214,0.00400766
8.414891844,-0.004157939
8.415258474,0.017537092
8.415625104,-0.011405276
8.415991734,0.021431645
8.416358364,-0.017195634
8.416724994,0.006342729
8.417091624,-0.020214188
8.417458254,0.001722027
8.417824884,-0.024601138
8.418191514,0.002431422
8.418558144,-0.020172461
8.418924774,-0.013338093
8.419291404,-0.02000485
8.419658034,-0.023235122
8.420024664,-0.008208533
8.420391294,-0.01630223
8.420757924,0.015760357
8.421124554,-0.01132095
8.421491184,0.014162349
8.421857814,-0.013907327
8.422224444,0.019161547
8.422591074,-0.004052973
8.422957704,0.024245534
8.423324334,0.002506043
8.423690964,0.004239725
8.424057594,-0.010787396
8.424424224,-0.010197108
8.424790854,-0.000561487
8.425157484,-0.005160996
8.425524114,0.009466934
8.425890744,-0.018006632
8.426257374,0.010424797
8.426624004,-0.010401504
8.426990634,0.016144367
8.427357264,-0.010951912
8.427723894,0.008065807
8.428090524,-0.016677752
8.428457154,0.003393288
8.428823784,0.012140605
8.429190414,0.00435805
8.429557044,0.017023114
8.429923674,-0.006587337
8.430290304,0.017502146
8.430656934,-0.003845173
8.431023564,0.016100068
8.431390194,-0.015757593
8.431756824,0.025281145
8.432123454,-0.008840953
8.432490084,0.023081469
8.432856714,0.018244394
8.433223344,0.031481824
8.433589974,0.011601856
8.433956604,0.00241728
8.434323234,-0.000832056
8.434689864,-0.013014706
8.435056494,0.005715949
8.435423124,-0.007928099
8.435789754,0.025604463
8.436156384,-0.010476813
8.436523014,0.011230145
8.436889644,-0.00961357
8.437256274,0.011767283
8.437622904,0.00117288
8.437989534,0.009841271
8.438356164,0.000173243
8.438722794,0.002653717
8.439089424,0.000955097
8.439456054,-0.012929062
8.439822684,0.024173587
8.440189314,-0.007154086
8.440555944,-8.79122E-05
8.440922574,-0.042773241
8.441289204,-0.008516729
8.441655834,-0.029182738
8.442022464,0.010728978
8.442389094,-0.00295634
8.442755724,0.011365166
8.443122354,-0.011519472
8.443488984,-0.013671424
8.443855614,-0.006198341
8.444222244,-0.017907155
8.444588874,0.006797083
8.444955504,-0.017549965
8.445322134,0.013672499
8.445688764,-0.012835614
8.446055394,0.020801064
8.446422024,0.000575662
8.446788654,0.015965004
8.447155284,-0.013681987
8.447521914,-0.006641766
8.447888544,-0.011940513
8.448255174,0.001257389
8.448621804,0.001798253
8.448988434,-0.017547646
8.449355064,-0.015431965
8.449721694,-0.032823689
8.450088325,0.004321745
8.450454955,-0.013692534
8.450821585,0.022442765
8.451188215,-0.007232381
8.451554845,0.030462878
8.451921475,0.014956691
8.452288105,0.026415381
8.452654735,0.00858483
8.453021365,0.006847446
8.453387995,0.020774072
8.453754625,-0.001116363
8.454121255,0.017741357
8.454487885,-0.013234051
8.454854515,0.015225513
8.455221145,-0.008387227
8.455587775,0.003753651
8.455954405,-0.019560852
8.456321035,0.000435201
8.456687665,-0.020215965
8.457054295,-0.004161574
8.457420925,-0.015219531
8.457787555,-0.003839734
8.458154185,0.007856297
8.458520815,0.0044205
8.458887445,0.031425058
8.459254075,0.01402675
8.459620705,0.039719326
8.459987335,0.002073566
8.460353965,0.02151077
8.460720595,-0.013089267
8.461087225,0.010410393
8.461453855,-0.017427706
8.461820485,-0.010264901
8.462187115,-0.021836931
8.462553745,-0.023740816
8.462920375,-0.008728076
8.463287005,-0.015775553
8.463653635,0.003168944
8.464020265,-0.021922677
8.464386895,-0.001863929
8.464753525,-0.029251512
8.465120155,0.008945672
8.465486785,-0.00915513
8.465853415,0.027319339
8.466220045,-0.000908546
8.466586675,0.012741499
8.466953305,0.009919086
8.467319935,0.019719897
8.467686565,0.0106632
8.468053195,-0.01226347
8.468419825,-0.00391287
8.468786455,-0.031078303
8.469153085,-0.019849133
8.469519715,-0.047240983
8.469886345,0.003778945
8.470252975,-0.025828908
8.470619605,0.007310657
8.470986235,-0.014215963
8.471352865,0.00095646
8.471719495,-0.003138926
8.472086125,0.010733746
8.472452755,0.008489856
8.472819385,0.001778832
8.473186015,0.018199298
8.473552645,0.004613134
8.473919275,0.027979221
8.474285905,-0.007469713
8.474652535,0.006164523
8.475019165,-0.024205668
8.475385795,0.0039379
8.475752425,-0.018854952
8.476119055,0.008729279
8.476485685,0.008164301
8.476852315,0.015056673
8.477218945,0.008675938
8.477585575,-0.003338816
8.477952205,0.0135528
8.478318835,-0.001677115
8.478685465,0.016870055
8.479052095,-0.003198171
8.479418725,0.0238908
8.479785355,-0.006511473
8.480151985,0.030006722
8.480518615,0.008093838
8.480885245,0.022167799
8.481251875,-0.001179641
8.481618505,-0.007607209
8.481985135,-0.005822647
8.482351765,-0.010812256
8.482718395,-0.0041845
8.483085025,-0.015936253
8.483451655,0.021192499
8.483818285,-0.00502136
8.484184915,0.025088407
8.484551545,-0.000284872
8.484918175,0.036230722
8.485284805,0.01295027
8.485651435,0.016661251
8.486018065,0.011560021
8.486384695,0.023772423
8.486751325,0.018323552
8.487117955,0.004686534
8.487484585,0.019398995
8.487851215,-0.006901418
8.488217845,0.009097359
8.488584475,-0.042091184
8.488951105,-0.005783445
8.489317735,-0.013409014
8.489684365,0.010775212
8.490050995,-0.009010172
8.490417625,0.014539792
8.490784255,0.008364537
8.491150885,0.02618446
8.491517515,0.010690062
8.491884145,0.002174694
8.492250775,-0.015302665
8.492617405,-0.02451909
8.492984035,0.002701366
8.493350665,-0.012976681
8.493717295,0.021423982
8.494083925,-0.015664111
8.494450555,-0.002757347
8.494817185,-0.029734681
8.495183815,-0.004042575
8.495550445,-0.006174026
8.495917075,0.01607934
8.496283705,0.040550802
8.496650335,0.02946983
8.497016965,0.037415688
8.497383595,0.015457822
8.497750225,0.032101356
8.498116855,-0.017825587
8.498483485,0.001669369
8.498850115,-0.047673371
8.499216745,-0.013392654
8.499583375,-0.034073188
8.499950005,0.00248659
8.500316635,-0.024808871
8.500683265,-0.020075706
8.501049895,-0.021898729
8.501416525,-0.013870859
8.501783155,0.004670997
8.502149785,0.003017251
8.502516415,0.038574415
8.502883045,0.013601624
8.503249675,0.046409393
8.503616305,0.017911402
8.503982935,0.041070486
8.504349565,-0.003457776
8.504716195,0.001609248
8.505082825,-0.024464411
8.505449455,-0.019049115
8.505816085,-0.033703782
8.506182715,-0.031728183
8.506549345,-0.011935726
8.506915975,-0.033617319
8.507282605,-0.010704493
8.507649235,-0.033598885
8.508015865,-0.0108955
8.508382495,-0.020003876
8.508749125,0.015296147
8.509115755,0.006112943
8.509482385,0.033299816
8.509849015,0.028036756
8.510215645,0.024537403
8.510582275,0.022977314
8.510948905,0.007063161
8.511315535,0.003904044
8.511682165,-0.018794505
8.512048795,0.001249673
8.512415425,-0.031024711
8.512782055,0.002024776
8.513148685,-0.03163211
8.513515315,-0.006194765
8.513881945,-0.04401336
8.514248575,-0.020564926
8.514615205,-0.03016246
8.514981835,-0.005859953
8.515348465,-0.006153597
8.515715095,-0.000447301
8.516081725,0.007836616
8.516448355,-0.003086701
8.516814985,0.021463395
8.517181615,-0.002284153
8.517548245,0.026543615
8.517914875,-0.015396638
8.518281505,0.017764863
8.518648135,-0.01548961
8.519014765,0.015796114
8.519381395,-0.010318561
8.519748025,-0.001532374
8.520114655,-0.015328645
8.520481285,-0.02236432
8.520847915,-0.016092054
8.521214545,-0.009022969
8.521581175,0.015809843
8.521947805,0.00565365
8.522314435,0.037061649
8.522681065,0.010800903
8.523047695,0.036495688
8.523414325,0.002218466
8.523780955,0.024492388
8.524147585,0.006374913
8.524514215,0.01698215
8.524880845,0.007457475
8.525247475,0.009792355
8.525614105,0.023946654
8.525980735,0.003756064
8.526347365,0.019671537
8.526713995,-0.007045375
8.527080625,0.018233452
8.527447255,-0.004451296
8.527813885,0.039416818
8.528180515,0.013532136
8.528547145,0.041388479
8.528913775,0.016032255
8.529280405,0.02420063
8.529647035,0.010163593
8.530013665,0.009499055
8.530380295,0.008537804
8.530746925,-0.002499547
8.531113555,0.015476328
8.531480185,-0.0020807
8.531846815,0.030579822
8.532213445,0.006701154
8.532580075,0.041693246
8.532946705,0.008275583
8.533313335,0.024394813
8.533679965,0.002761543
8.534046595,0.018474566
8.534413225,0.015901488
8.534779855,0.016165781
8.535146485,0.017103546
8.535513115,-0.004390395
8.535879745,0.005193941
8.536246375,-0.024596851
8.536613005,0.009617814
8.536979635,-0.025430858
8.537346265,0.007349047
8.537712895,-0.014309624
8.538079525,0.014898345
8.538446155,0.000202515
8.538812785,0.029960591
8.539179415,0.013593069
8.539546045,0.017772838
8.539912675,0.022400705
8.540279305,0.020000797
8.540645935,0.037521988
8.541012565,0.02187093
8.541379195,0.042004764
8.541745825,0.001291614
8.542112455,0.014390275
8.542479085,-0.022177627
8.542845715,-0.008981206
8.543212345,-0.03573592
8.543578975,-0.024010769
8.543945605,-0.034988391
8.544312235,-0.022487579
8.544678865,-0.00955118
8.545045495,-0.007965663
8.545412125,0.010453505
8.545778755,-0.011781887
8.546145385,0.029263377
8.546512015,0.013904529
8.546878645,0.049126563
8.547245275,0.038482319
8.547611905,0.067021473
8.547978535,0.038456823
8.548345165,0.052415014
8.548711795,0.022538273
8.549078425,-0.001593046
8.549445055,-0.014430105
8.549811685,-0.037688476
8.550178316,-0.036256407
8.550544946,-0.042485527
8.550911576,-0.024109727
8.551278206,-0.050431629
8.551644836,-0.002383156
8.552011466,-0.027144801
8.552378096,-0.002014496
8.552744726,-0.011026552
8.553111356,0.024316231
8.553477986,0.019829993
8.553844616,0.036549096
8.554211246,0.051732362
8.554577876,0.040281904
8.554944506,0.048159029
8.555311136,0.010005717
8.555677766,0.021671217
8.556044396,-0.017695953
8.556411026,0.002909021
8.556777656,-0.04256528
8.557144286,-0.016922702
8.557510916,-0.041566944
8.557877546,-0.018394082
8.558244176,-0.036088704
8.558610806,-0.019356531
8.558977436,-0.021633053
8.559344066,-0.013599205
8.559710696,0.003030461
8.560077326,-0.004845632
8.560443956,0.037701476
8.560810586,0.004832608
8.561177216,0.034099919
8.561543846,-0.007369347
8.561910476,0.025711132
8.562277106,0.005788868
8.562643736,0.017540301
8.563010366,-0.011982544
8.563376996,-0.018639075
8.563743626,-0.019917538
8.564110256,-0.020829554
8.564476886,-0.002522351
8.564843516,-0.024262584
8.565210146,-0.0011233
8.565576776,-0.01958235
8.565943406,0.006199449
8.566310036,-0.013649497
8.566676666,0.02190932
8.567043296,-0.010639624
8.567409926,0.004331117
8.567776556,-0.007269001
8.568143186,0.008778597
8.568509816,0.00519353
8.568876446,0.00139739
8.569243076,0.021819262
8.569609706,-0.000210752
8.569976336,0.017914236
8.570342966,-0.002235885
8.570709596,0.029587273
8.571076226,-0.007248793
8.571442856,0.022347687
8.571809486,-0.016401046
8.572176116,0.002648552
8.572542746,-0.011670471
8.572909376,-0.003719367
8.573276006,-0.006452737
8.573642636,-0.012083649
8.574009266,-0.007299281
8.574375896,-0.015488218
8.574742526,0.016271867
8.575109156,-7.16037E-05
8.575475786,0.037603061
8.575842416,0.006719621
8.576209046,0.032670389
8.576575676,-0.003096492
8.576942306,0.016330652
8.577308936,0.013155449
8.577675566,0.01497177
8.578042196,-0.000319683
8.578408826,-0.01317213
8.578775456,-0.001104592
8.579142086,-0.008471168
8.579508716,0.003051681
8.579875346,-0.022355131
8.580241976,0.002428
8.580608606,-0.029416212
8.580975236,-0.001664786
8.581341866,-0.011641236
8.581708496,0.011050345
8.582075126,-0.002845085
8.582441756,0.006645196
8.582808386,0.009546011
8.583175016,0.016928068
8.583541646,0.03017053
8.583908276,0.009930905
8.584274906,0.038059628
8.584641536,0.00993496
8.585008166,0.033054411
8.585374796,-0.003362916
8.585741426,0.020147104
8.586108056,-0.016331955
8.586474686,0.009433104
8.586841316,-0.022174733
8.587207946,-0.021921315
8.587574576,-0.029541014
8.587941206,-0.018671613
8.588307836,-0.006098364
8.588674466,-0.021772207
8.589041096,0.002116192
8.589407726,-0.01486358
8.589774356,0.021113746
8.590140986,-0.012600691
8.590507616,0.017694941
8.590874246,-0.010090946
8.591240876,0.028756396
8.591607506,0.0216652
8.591974136,0.045282336
8.592340766,0.047904762
8.592707396,0.04313487
8.593074026,0.022598593
8.593440656,-0.012069194
8.593807286,-0.00226981
8.594173916,-0.028986495
8.594540546,-0.008962454
8.594907176,-0.036048033
8.595273806,-0.014971539
8.595640436,-0.03449727
8.596007066,-0.015380802
8.596373696,-0.025289133
8.596740326,-0.008791538
8.597106956,-0.018487811
8.597473586,-0.020962894
8.597840216,0.014613877
8.598206846,0.011098437
8.598573476,0.032590264
8.598940106,0.013400818
8.599306736,0.056242758
8.599673366,0.025814825
8.600039996,0.044949488
8.600406626,0.003894171
8.600773256,0.008739988
8.601139886,-0.023134983
8.601506516,-0.01976695
8.601873146,-0.034039473
8.602239776,-0.025825964
8.602606406,-0.019371458
8.602973036,-0.024974173
8.603339666,-0.002705607
8.603706296,-0.01945291
8.604072926,0.003943828
8.604439556,-0.015964138
8.604806186,0.020957957
8.605172816,0.003846629
8.605539446,0.039368742
8.605906076,0.023075388
8.606272706,0.039366528
8.606639336,0.033588322
8.607005966,0.026180639
8.607372596,0.023021829
8.607739226,0.00541931
8.608105856,0.00926816
8.608472486,-0.014187679
8.608839116,0.007434787
8.609205746,-0.029115016
8.609572376,0.003845326
8.609939006,-0.019751709
8.610305636,0.000760011
8.610672266,-0.014503628
8.611038896,0.006383687
8.611405526,0.014810465
8.611772156,0.00886791
8.612138786,0.019020951
8.612505416,0.011890625
8.612872046,0.036045057
8.613238676,0.003860735
8.613605306,0.035963847
8.613971936,-0.012006179
8.614338566,0.008219371
8.614705196,-0.035561459
8.615071826,-0.013768689
8.615438456,-0.029235297
8.615805086,-0.001424016
8.616171716,-0.011895609
8.616538346,-0.003591185
8.616904976,-0.005353332
8.617271606,-0.010509501
8.617638236,0.008200888
8.618004866,-0.023891233
8.618371496,-0.003682912
8.618738126,-0.037600455
8.619104756,-0.012997502
8.619471386,-0.030506466
8.619838016,0.006451497
8.620204646,-0.019952856
8.620571276,-0.000228505
8.620937906,0.007863402
8.621304536,0.015059024
8.621671166,0.015746469
8.622037796,0.002387401
8.622404426,0.024745945
8.622771056,0.006720946
8.623137686,0.034685132
8.623504316,-0.000584799
8.623870946,0.021112153
8.624237576,-0.005973957
8.624604206,0.006561023
8.624970836,-0.024317673
8.625337466,-0.015513699
8.625704096,-0.033210637
8.626070726,-0.020039788
8.626437356,0.001783673
8.626803986,-0.001238836
8.627170616,0.011276377
8.627537246,-0.018838133
8.627903876,0.008828564
8.628270506,-0.008963465
8.628637136,0.033634979
8.629003766,0.008723906
8.629370396,0.037819178
8.629737026,0.000421339
8.630103656,0.010856679
8.630470286,-0.002051294
8.630836916,-0.005363453
8.631203546,-0.01413894
8.631570176,-0.025716165
8.631936806,-0.017360825
8.632303436,-0.037488451
8.632670066,-0.004492191
8.633036696,-0.030812767
8.633403326,0.005883714
8.633769956,-0.025816632
8.634136586,0.006555793
8.634503216,-0.005087858
8.634869846,0.026883847
8.635236476,0.022315502
8.635603106,0.032161467
8.635969736,0.040968481
8.636336366,0.039656672
8.636702996,0.051452788
8.637069626,0.018294368
8.637436256,0.035542373
8.637802886,-0.013110895
8.638169516,-0.004105564
8.638536146,-0.043340679
8.638902776,-0.019956243
8.639269406,-0.036826253
8.639636036,-0.014716743
8.640002666,-0.011401208
8.640369296,0.000203601
8.640735926,0.001733888
8.641102556,-0.003907435
8.641469186,0.029653291
8.641835816,0.007182584
8.642202446,0.043178938
8.642569076,0.008910242
8.642935706,0.050908437
8.643302336,0.020113669
8.643668966,0.06122928
8.644035596,0.025896538
8.644402226,0.034587022
8.644768856,0.002753888
8.645135486,0.005260695
8.645502116,0.001051895
8.645868746,-0.010827254
8.646235376,0.004231113
8.646602006,-0.016177906
8.646968636,0.007018788
8.647335266,-0.008354564
8.647701896,0.028090266
8.648068526,0.009672802
8.648435156,0.040262049
8.648801786,0.006214769
8.649168416,0.036508689
8.649535046,0.028805467
8.649901676,0.039358228
8.650268307,0.045340798
8.650634937,0.026835831
8.651001567,0.029090871
8.651368197,0.00608267
8.651734827,0.021755278
8.652101457,-0.00915817
8.652468087,0.011438238
8.652834717,-0.029203864
8.653201347,-0.007944214
8.653567977,-0.020914718
8.653934607,0.007565507
8.654301237,0.002129249
8.654667867,0.008677961
8.655034497,0.015518772
8.655401127,6.7057E-05
8.655767757,0.006615328
8.656134387,-0.0137401
8.656501017,0.016523048
8.656867647,-0.006007361
8.657234277,0.024537841
8.657600907,-0.012374325
8.657967537,0.021114466
8.658334167,-0.020578507
8.658700797,0.007930212
8.659067427,-0.016453294
8.659434057,-0.006687509
8.659800687,-0.02159429
8.660167317,-0.02388289
8.660533947,0.001201878
8.660900577,0.011436814
8.661267207,0.042487392
8.661633837,0.015693406
8.662000467,0.021733138
8.662367097,-0.019189066
8.662733727,0
8.663100357,-0.027056642
8.663466987,0.000989789
8.663833617,-0.016855353
8.664200247,-0.003712391
8.664566877,-0.002513062
8.664933507,0.003006828
8.665300137,0.01474274
8.665666767,0.00350518
8.666033397,0.020563274
8.666400027,-0.007159038
8.666766657,0.024137468
8.667133287,0.001270807
8.667499917,0.039050509
8.667866547,0.010757523
8.668233177,0.02526788
8.668599807,0.006448082
8.668966437,0.012296271
8.669333067,0.000576668
8.669699697,-0.013547764
8.670066327,0.000189112
8.670432957,-0.027693799
8.670799587,-0.006072016
8.671166217,-0.01956685
8.671532847,0.034635141
8.671899477,0.004405189
8.672266107,0.033395908
8.672632737,0.004462236
8.672999367,0.03875536
8.673365997,0.020682265
8.673732627,0.036448288
8.674099257,0.037834571
8.674465887,0.035391833
8.674832517,0.031988655
8.675199147,0.009054951
8.675565777,0.013545571
8.675932407,-0.029234102
8.676299037,-0.010642932
8.676665667,-0.042969237
8.677032297,-0.00736138
8.677398927,-0.022951761
8.677765557,0.011603198
8.678132187,0.006742754
8.678498817,0.024803375
8.678865447,0.010454321
8.679232077,0.011738411
8.679598707,0.025678121
8.679965337,0.020545355
8.680331967,0.049319931
8.680698597,0.028888762
8.681065227,0.057074688
8.681431857,0.020569733
8.681798487,0.02704537
8.682165117,-0.013453416
8.682531747,0.004577127
8.682898377,-0.030128099
8.683265007,-0.019074967
8.683631637,-0.014909939
8.683998267,-0.000684992
8.684364897,0.019241518
8.684731527,0.006697747
8.685098157,0.029383009
8.685464787,-0.003522601
8.685831417,0.022790283
8.686198047,0.001296052
8.686564677,0.036129726
8.686931307,0.009507888
8.687297937,0.046120068
8.687664567,0.030542464
8.688031197,0.038256586
8.688397827,0.020729642
8.688764457,0.022666872
8.689131087,0.01814958
8.689497717,0.004135571
8.689864347,0.019912189
8.690230977,0.000399596
8.690597607,0.028277857
8.690964237,0.001593089
8.691330867,0.043671282
8.691697497,0.008684943
8.692064127,0.023592006
8.692430757,0.0035543
8.692797387,0.016524568
8.693164017,0.011446876
8.693530647,0.013863764
8.693897277,0.018740337
8.694263907,0.005039941
8.694630537,0.03492731
8.694997167,0.015072626
8.695363797,0.055949394
