wavenumer,Aavg
8.214711862,-0.049760651
8.215078492,0.016143259
8.215445122,-0.04860283
8.215811752,0.030425737
8.216178382,-0.020860818
8.216545012,0.058225073
8.216911642,0.01332685
8.217278272,0.047733575
8.217644902,0.020190114
8.218011532,0.021339674
8.218378162,0.019060577
8.218744792,-0.012542388
8.219111422,0.013381239
8.219478052,-0.052252232
8.219844682,0.000220917
8.220211312,-0.056109148
8.220577942,0.022171226
8.220944572,-0.046171829
8.221311202,0.013694095
8.221677832,-0.03410096
8.222044462,0.012276863
8.222411092,-0.015259827
8.222777722,0.019735147
8.223144352,0.039091817
8.223510982,0.024939573
8.223877612,0.04385925
8.224244242,-0.008498837
8.224610872,0.045284564
8.224977502,-0.014617797
8.225344132,0.047727102
8.225710762,-0.027679919
8.226077392,0.02251205
8.226444022,-0.044200496
8.226810652,0.002011817
8.227177282,-0.006746189
8.227543912,0.018338126
8.227910542,0.007233373
8.228277172,-0.02492898
8.228643802,0.013789968
8.229010432,-0.030805526
8.229377062,0.035672851
8.229743692,-0.027243134
8.230110322,0.040019818
8.230476952,-0.028072874
8.230843582,0.030838508
8.231210212,-0.016217478
8.231576842,0.027715149
8.231943472,-0.004569598
8.232310102,-0.007254728
8.232676732,-0.001098436
8.233043362,-0.021420776
8.233409992,0.00340391
8.233776622,-0.038684949
8.234143252,0.035361481
8.234509882,-0.038134932
8.234876512,0.030614826
8.235243142,-0.029037151
8.235609772,0.044564023
8.235976402,-0.025987603
8.236343032,0.020461732
8.236709662,-0.012540723
8.237076292,0.003755984
8.237442922,-0.002670534
8.237809552,-0.0049867
8.238176182,0.032893841
8.238542812,-0.018038011
8.238909442,0.017896569
8.239276072,-0.051015991
8.239642702,0.019522939
8.240009332,-0.042572812
8.240375962,0.02714651
8.240742592,-0.031896462
8.241109222,0.020748078
8.241475852,-0.016602912
8.241842482,0.01617988
8.242209112,0.025942046
8.242575742,0.010518459
8.242942372,0.014721576
8.243309002,-0.043501362
8.243675632,0.009064104
8.244042262,-0.055699022
8.244408892,0.026699181
8.244775522,-0.030274374
8.245142152,0.028400556
8.245508782,-0.034800213
8.245875412,0.007550647
8.246242042,-0.011726459
8.246608672,0.015469751
8.246975302,0.016393875
8.247341932,0.010472261
8.247708562,0.050761396
8.248075192,0.008707811
8.248441822,0.058838727
8.248808452,-0.009085333
8.249175082,0.044727421
8.249541712,-0.049625078
8.249908342,0.011443791
8.250274973,-0.046773369
8.250641603,0.009391974
8.251008233,-0.027942993
8.251374863,0.002574287
8.251741493,-0.01016142
8.252108123,-0.011782616
8.252474753,0.01948107
8.252841383,-0.006100694
8.253208013,0.047520271
8.253574643,-0.008274488
8.253941273,0.054065705
8.254307903,-0.004206858
8.254674533,0.062354279
8.255041163,0.008131373
8.255407793,0.046304991
8.255774423,-0.000153996
8.256141053,0.004780454
8.256507683,-0.016374813
8.256874313,-0.027797679
8.257240943,0.001921106
8.257607573,-0.029784053
8.257974203,0.017945201
8.258340833,-0.038311065
8.258707463,0.031770122
8.259074093,-0.034859767
8.259440723,0.038943355
8.259807353,-0.018150582
8.260173983,0.02806973
8.260540613,-0.009875219
8.260907243,0.01617739
8.261273873,0.023871653
8.261640503,0.016337481
8.262007133,0.032311595
8.262373763,-0.024120285
8.262740393,0.020567053
8.263107023,-0.04674346
8.263473653,0.022831221
8.263840283,-0.042734197
8.264206913,0.035867319
8.264573543,-0.049728254
8.264940173,0.003377636
8.265306803,-0.024817513
8.265673433,0.010240489
8.266040063,-0.009825096
8.266406693,-0.023744323
8.266773323,0.000211614
8.267139953,-0.026188587
8.267506583,0.025424487
8.267873213,-0.024717246
8.268239843,0.046677131
8.268606473,-0.024238226
8.268973103,0.034034151
8.269339733,-0.027733724
8.269706363,0.027818952
8.270072993,-0.010382159
8.270439623,0.020743812
8.270806253,0.009890628
8.271172883,-0.009293306
8.271539513,-0.002596328
8.271906143,-0.038380985
8.272272773,0.016685883
8.272639403,-0.035723217
8.273006033,0.032712934
8.273372663,-0.039641531
8.273739293,0.032788798
8.274105923,-0.023542474
8.274472553,0.040756821
8.274839183,0.008891291
8.275205813,0.031514436
8.275572443,0.016030336
8.275939073,0.012062501
8.276305703,0.038119993
8.276672333,0
8.277038963,0.03369653
8.277405593,-0.036505359
8.277772223,0.019597018
8.278138853,-0.056324668
8.278505483,0.025941064
8.278872113,-0.032213108
8.279238743,0.032305146
8.279605373,-0.022290231
8.279972003,0.014410985
8.280338633,0.004294135
8.280705263,0.011017846
8.281071893,0.016666645
8.281438523,-0.014007385
8.281805153,0.028868049
8.282171783,-0.025158707
8.282538413,0.04220374
8.282905043,-0.011847737
8.283271673,0.064110042
8.283638303,-0.014703676
8.284004933,0.022362548
8.284371563,-0.01773527
8.284738193,0.019754289
8.285104823,-0.00550303
8.285471453,0.002380946
8.285838083,0.016703848
8.286204713,-0.016103658
8.286571343,0.01465545
8.286937973,-0.044028933
8.287304603,0.02151953
8.287671233,-0.053259529
8.288037863,0.021161457
8.288404493,-0.040608784
8.288771123,0.022878548
8.289137753,-0.021463443
8.289504383,0.021922466
8.289871013,0.010952309
8.290237643,0.011555245
8.290604273,-0.002376755
8.290970903,-0.038350073
8.291337533,0.019157363
8.291704163,-0.026000273
8.292070793,0.042755147
8.292437423,-0.022238205
8.292804053,0.04409061
8.293170683,-0.026721453
8.293537313,0.036307655
8.293903943,-0.025322126
8.294270573,0.006383527
8.294637203,-0.02504144
8.295003833,-0.020014589
8.295370463,0.008100097
8.295737093,-0.000784409
8.296103723,0.045930792
8.296470353,-0.005371669
8.296836983,0.046200426
8.297203613,-0.023226076
8.297570243,0.036326574
8.297936873,-0.012331944
8.298303503,0.042278196
8.298670133,-0.007354829
8.299036763,0.037487884
8.299403393,0.022458724
8.299770023,0.021941568
8.300136653,0.010486132
8.300503283,-0.016420958
8.300869913,0.026794947
8.301236543,-0.04409293
8.301603173,0.007611629
8.301969803,-0.05061698
8.302336433,0.034501463
8.302703063,-0.036060475
8.303069693,0.021137901
8.303436323,-0.027819258
8.303802953,0.014603465
8.304169583,-0.019204245
8.304536213,7.1024E-05
8.304902843,0.023745318
8.305269473,0.000639898
8.305636103,0.024005666
8.306002733,-0.021486982
8.306369363,0.049675944
8.306735993,-0.015362784
8.307102623,0.039525892
8.307469253,-0.030429116
8.307835883,0.032023756
8.308202513,-0.027042724
8.308569143,0.024624384
8.308935773,-0.006681436
8.309302403,0.018629986
8.309669033,-0.003742136
8.310035663,-0.020902885
8.310402293,0.007723469
8.310768923,-0.032317748
8.311135553,0.024353107
8.311502183,-0.028540821
8.311868813,0.041332832
8.312235443,-0.018610999
8.312602073,0.054394944
8.312968703,0.001282263
8.313335333,0.026023259
8.313701963,-0.006378711
8.314068593,-0.003585415
8.314435223,0.0147426
8.314801853,0.001304365
8.315168483,0.033987868
8.315535113,-0.019860813
8.315901743,0.037326228
8.316268373,-0.036307404
8.316635003,0.025327075
8.317001633,-0.053159128
8.317368263,0.008335703
8.317734893,-0.05282292
8.318101523,-0.004299547
8.318468153,-0.029367093
8.318834783,-0.00636566
8.319201413,0.006326892
8.319568043,0.002565425
8.319934673,0.050359037
8.320301303,-0.004390808
8.320667933,0.045453859
8.321034563,-0.015429776
8.321401193,0.055107006
8.321767823,-0.018418537
8.322134453,0.040269022
8.322501083,-0.03361611
8.322867713,0.008403086
8.323234343,-0.03376648
8.323600973,-0.009771555
8.323967603,-0.004709755
8.324334233,-0.018137609
8.324700863,-0.002420255
8.325067493,-0.024707319
8.325434123,0.040331878
8.325800753,-0.009003043
8.326167383,0.063533469
8.326534013,-0.007571062
8.326900643,0.059424272
8.327267273,-0.015031808
8.327633903,0.01572505
8.328000533,-0.00601135
8.328367163,0.001278362
8.328733793,-0.012762337
8.329100423,-0.037591632
8.329467053,-0.016220988
8.329833683,-0.053275643
8.330200313,0.010300125
8.330566943,-0.044566699
8.330933573,0.02651953
8.331300203,-0.046643734
8.331666833,0.017378933
8.332033463,-0.028641901
8.332400093,0.040966004
8.332766723,0.008774556
8.333133353,0.033351718
8.333499983,0.02254284
8.333866613,0.010098455
8.334233243,0.021615511
8.334599873,-0.021304998
8.334966503,0.025494038
8.335333133,-0.04699797
8.335699763,0.006921167
8.336066393,-0.065178022
8.336433023,0.010101262
8.336799653,-0.047594968
8.337166283,0.035405476
8.337532913,-0.014463522
8.337899543,0.017115884
8.338266173,-0.007379075
8.338632803,-0.002242288
8.338999433,0.034508529
8.339366063,-0.006986085
8.339732693,0.024706467
8.340099323,-0.032538301
8.340465953,0.036097593
8.340832583,-0.028771715
8.341199213,0.039678351
8.341565843,-0.018169136
8.341932473,0.017725194
8.342299103,-0.031969819
8.342665733,-0.003987497
8.343032363,0.014328704
8.343398993,0.023415147
8.343765623,0.040374445
8.344132253,0.017007021
8.344498883,0.064818941
8.344865513,-0.003203864
8.345232143,0.042624434
8.345598773,-0.041629839
8.345965403,0.02588966
8.346332033,-0.054963324
8.346698663,0.007885814
8.347065293,-0.024759507
8.347431923,0.021125171
8.347798553,0.000614902
8.348165183,-0.011540866
8.348531813,0.00483233
8.348898443,-0.022380852
8.349265073,0.028387198
8.349631703,-0.017546548
8.349998333,0.076450427
8.350364964,0.00179554
8.350731594,0.062994508
8.351098224,0.005682306
8.351464854,0.051351099
8.351831484,-0.008197797
8.352198114,0.016761557
8.352564744,-0.011971084
8.352931374,-0.018967167
8.353298004,0.002310946
8.353664634,-0.019119386
8.354031264,0.026516131
8.354397894,-0.024939082
8.354764524,0.022564262
8.355131154,-0.048884962
8.355497784,0.028930026
8.355864414,-0.026016768
8.356231044,0.043081466
8.356597674,0.01529788
8.356964304,0.043124897
8.357330934,0.019580349
8.357697564,0.016875455
8.358064194,0.028311651
8.358430824,0.004592508
8.358797454,0.039829712
8.359164084,-0.034006014
8.359530714,0.023249559
8.359897344,-0.038116395
8.360263974,0.033353987
8.360630604,-0.03531646
8.360997234,0.027815584
8.361363864,-0.037246277
8.361730494,0.006889249
8.362097124,-0.008626941
8.362463754,0.006580412
8.362830384,0.025127713
8.363197014,0.008804306
8.363563644,0.056997051
8.363930274,0.005559349
8.364296904,0.067176453
8.364663534,-0.013037482
8.365030164,0.058320798
8.365396794,-0.018256617
8.365763424,0.028845066
8.366130054,-0.020494651
8.366496684,0.021056188
8.366863314,-0.016619786
8.367229944,-0.019230431
8.367596574,-0.007756606
8.367963204,-0.029787836
8.368329834,-0.000834068
8.368696464,-0.041239568
8.369063094,0.035542312
8.369429724,-0.017797661
8.369796354,0.052003903
8.370162984,-0.002538794
8.370529614,0.047957212
8.370896244,0.014322307
8.371262874,0.04791229
8.371629504,0.030275964
8.371996134,0.016413665
8.372362764,0.000455207
8.372729394,-0.048882667
8.373096024,0.008106961
8.373462654,-0.034164533
8.373829284,0.031598481
8.374195914,-0.042601739
8.374562544,0.018291507
8.374929174,-0.051565611
8.375295804,0.012358813
8.375662434,-0.022454483
8.376029064,0.034846512
8.376395694,-0.001970367
8.376762324,0.004717099
8.377128954,0.029227219
8.377495584,0.007260625
8.377862214,0.043218303
8.378228844,-0.013260158
8.378595474,0.047757222
8.378962104,-0.023323063
8.379328734,0.038904474
8.379695364,-0.030602814
8.380061994,0.035592068
8.380428624,-0.028115223
8.380795254,0.02026357
8.381161884,-0.013463066
8.381528514,0.00784273
8.381895144,-0.008688493
8.382261774,-0.029431131
8.382628404,0.004789766
8.382995034,-0.046622242
8.383361664,0.010286069
8.383728294,-0.055725979
8.384094924,0.030344123
8.384461554,-0.036978542
8.384828184,0.019719413
8.385194814,-0.016853152
8.385561444,0.017937461
8.385928074,-0.014181678
8.386294704,0.011147397
8.386661334,0.013313608
8.387027964,-0.019423537
8.387394594,0.0056969
8.387761224,-0.028200887
8.388127854,0.051685543
8.388494484,-0.013855057
8.388861114,0.043075183
8.389227744,-0.042021771
8.389594374,0.010722948
8.389961004,-0.057292723
8.390327634,-0.002693113
8.390694264,-0.028999692
8.391060894,0.001013518
8.391427524,0.00080552
8.391794154,-0.006828109
8.392160784,0.040856733
8.392527414,0.008070479
8.392894044,0.055133045
8.393260674,-0.008295974
8.393627304,0.051410602
8.393993934,-0.02039149
8.394360564,0.04146091
8.394727194,-0.009502529
8.395093824,0.039876007
8.395460454,-0.00832287
8.395827084,-0.01389746
8.396193714,-0.011068272
8.396560344,-0.021659569
8.396926974,0.007730318
8.397293604,-0.0296536
8.397660234,0.02491725
8.398026864,-0.037409102
8.398393494,0.030224411
8.398760124,-0.024648865
8.399126754,0.047100405
8.399493384,-0.017291856
8.399860014,0.015288002
8.400226644,-0.012693085
8.400593274,0.007002452
8.400959904,0.004378068
8.401326534,-0.0021683
8.401693164,0.031405033
8.402059794,-0.031382009
8.402426424,0.012809129
8.402793054,-0.059409172
8.403159684,0.014171001
8.403526314,-0.058478245
8.403892944,0.027107316
8.404259574,-0.027754827
8.404626204,0.02380558
8.404992834,-0.011343087
8.405359464,0.022716705
8.405726094,0.034742778
8.406092724,0.017060978
8.406459354,0.028421237
8.406825984,-0.014785424
8.407192614,0.043816337
8.407559244,-0.011934268
8.407925874,0.04229311
8.408292504,-0.028773507
8.408659134,0.03681857
8.409025764,-0.026573315
8.409392394,0.027552867
8.409759024,-0.007200634
8.410125654,0.019597658
8.410492284,-0.003910754
8.410858914,-0.019322589
8.411225544,0.008215311
8.411592174,-0.028562727
8.411958804,0.01157122
8.412325434,-0.045026842
8.412692064,0.026544632
8.413058694,-0.036576615
8.413425324,0.031567578
8.413791954,-0.016657786
8.414158584,0.037295174
8.414525214,-0.015260091
8.414891844,0.008017745
8.415258474,0.011173708
8.415625104,0.002015867
8.415991734,0.033426987
8.416358364,-0.015958332
8.416724994,0.033688144
8.417091624,-0.041391817
8.417458254,0.015344696
8.417824884,-0.055068421
8.418191514,0.015868539
8.418558144,-0.054976863
8.418924774,-0.001152699
8.419291404,-0.03507547
8.419658034,-0.008766668
8.420024664,-0.017058568
8.420391294,-0.014087846
8.420757924,0.018544109
8.421124554,-0.022363693
8.421491184,0.023899068
8.421857814,-0.020599526
8.422224444,0.046289805
8.422591074,-0.021860979
8.422957704,0.046452923
8.423324334,-0.019904813
8.423690964,0.020123579
8.424057594,-0.032563306
8.424424224,0.006494157
8.424790854,0.001927253
8.425157484,-0.001928802
8.425524114,0.004443837
8.425890744,-0.024799943
8.426257374,0.030259355
8.426624004,-0.026822189
8.426990634,0.02561151
8.427357264,-0.04037062
8.427723894,0.031420843
8.428090524,-0.032634189
8.428457154,0.023093156
8.428823784,-0.001526214
8.429190414,0.025832972
8.429557044,0.004811951
8.429923674,-0.008698424
8.430290304,0.015777348
8.430656934,-0.011267816
8.431023564,0.034686923
8.431390194,-0.02904735
8.431756824,0.047252413
8.432123454,-0.025209882
8.432490084,0.047674848
8.432856714,-0.001364901
8.433223344,0.055166112
8.433589974,-0.0090869
8.433956604,0.01181968
8.434323234,-0.008371364
8.434689864,-0.004542728
8.435056494,0.002690577
8.435423124,-0.014673628
8.435789754,0.044631175
8.436156384,-0.018182457
8.436523014,0.029898256
8.436889644,-0.032686579
8.437256274,0.044482961
8.437622904,-0.009001231
8.437989534,0.043448927
8.438356164,-0.003975807
8.438722794,0.025924296
8.439089424,-0.003725599
8.439456054,-0.007845442
8.439822684,0.027236791
8.440189314,-0.001555954
8.440555944,0.013452253
8.440922574,-0.047878657
8.441289204,0.016827947
8.441655834,-0.054810382
8.442022464,0.017586668
8.442389094,-0.033358555
8.442755724,0.02302386
8.443122354,-0.037202375
8.443488984,0.001108264
8.443855614,-0.009364221
8.444222244,0.001021624
8.444588874,0.01086481
8.444955504,-0.015519643
8.445322134,0.037450672
8.445688764,-0.010978888
8.446055394,0.052136153
8.446422024,-0.024603361
8.446788654,0.040690945
8.447155284,-0.038832005
8.447521914,0.015912661
8.447888544,-0.027428978
8.448255174,0.012726375
8.448621804,-0.011933978
8.448988434,-0.006459371
8.449355064,-0.001761958
8.449721694,-0.03102382
8.450088325,0.012709858
8.450454955,-0.029849627
8.450821585,0.045400551
8.451188215,-0.026856165
8.451554845,0.051138649
8.451921475,-0.00209545
8.452288105,0.05611142
8.452654735,0.004410848
8.453021365,0.028542804
8.453387995,0.007504519
8.453754625,0.006810457
8.454121255,0.010035426
8.454487885,-0.012014535
8.454854515,0.034751374
8.455221145,-0.023029135
8.455587775,0.035503869
8.455954405,-0.042155572
8.456321035,0.015000292
8.456687665,-0.051397742
8.457054295,0.013452511
8.457420925,-0.033923948
8.457787555,0.011693602
8.458154185,-0.010607171
8.458520815,0.007685523
8.458887445,0.03382885
8.459254075,0.012632737
8.459620705,0.047595712
8.459987335,-0.004133732
8.460353965,0.044514091
8.460720595,-0.03473576
8.461087225,0.030739867
8.461453855,-0.048566384
8.461820485,0.015642726
8.462187115,-0.047340867
8.462553745,-0.010891646
8.462920375,-0.023947215
8.463287005,-0.012095559
8.463653635,-0.009199535
8.464020265,-0.030718218
8.464386895,0.005776152
8.464753525,-0.036837775
8.465120155,0.019980059
8.465486785,-0.023567556
8.465853415,0.060902143
8.466220045,-0.018668335
8.466586675,0.043201937
8.466953305,0.00604057
8.467319935,0.046043843
8.467686565,0
8.468053195,0.000253594
8.468419825,-0.006686181
8.468786455,-0.036071626
8.469153085,-0.013632031
8.469519715,-0.061605566
8.469886345,0.021686457
8.470252975,-0.04084553
8.470619605,0.032699914
8.470986235,-0.038093451
8.471352865,0.024414288
8.471719495,-0.032142914
8.472086125,0.031488735
8.472452755,-0.000465284
8.472819385,0.021331632
8.473186015,0.02153686
8.473552645,0.006282059
8.473919275,0.040248942
8.474285905,-0.012392954
8.474652535,0.0347566
8.475019165,-0.026037383
8.475385795,0.030890884
8.475752425,-0.042541052
8.476119055,0.036114007
8.476485685,-0.011384867
8.476852315,0.040555586
8.477218945,-0.007353177
8.477585575,0.015453977
8.477952205,0.023037735
8.478318835,0.009868615
8.478685465,0.034119481
8.479052095,-0.004616154
8.479418725,0.040942269
8.479785355,-0.014949142
8.480151985,0.053805234
8.480518615,-0.01599347
8.480885245,0.049415175
8.481251875,-0.022368968
8.481618505,0.013859243
8.481985135,-0.016314671
8.482351765,0.004339511
8.482718395,-0.005702014
8.483085025,-0.01126477
8.483451655,0.040715585
8.483818285,-0.011647549
8.484184915,0.04178793
8.484551545,-0.0188146
8.484918175,0.064791292
8.485284805,-0.013566214
8.485651435,0.031978566
8.486018065,-0.017743351
8.486384695,0.036073449
8.486751325,-0.001216592
8.487117955,0.014125705
8.487484585,0.011218038
8.487851215,-0.011773789
8.488217845,0.00010177
8.488584475,-0.057320823
8.488951105,0.019285619
8.489317735,-0.028100161
8.489684365,0.043511057
8.490050995,-0.029953097
8.490417625,0.035096652
8.490784255,-0.008597048
8.491150885,0.044481186
8.491517515,0.002580966
8.491884145,0.022810113
8.492250775,-0.009444529
8.492617405,-0.020762331
8.492984035,0.009696582
8.493350665,-0.022921553
8.493717295,0.021011552
8.494083925,-0.041467382
8.494450555,0.010707538
8.494817185,-0.047311793
8.495183815,0.027892228
8.495550445,-0.022934764
8.495917075,0.050898061
8.496283705,0.020069869
8.496650335,0.036924893
8.497016965,0.033328013
8.497383595,0.015457822
8.497750225,0.025211867
8.498116855,-0.039235059
8.498483485,0.013963455
8.498850115,-0.060597438
8.499216745,0.005934386
8.499583375,-0.062145162
8.499950005,0.021383172
8.500316635,-0.042522105
8.500683265,0.012980021
8.501049895,-0.025546801
8.501416525,0.00102263
8.501783155,-0.010408428
8.502149785,0.003017251
8.502516415,0.050848427
8.502883045,0.022119441
8.503249675,0.068426068
8.503616305,0.016794036
8.503982935,0.074538812
8.504349565,-0.013381067
8.504716195,0.028009963
8.505082825,-0.048531404
8.505449455,-0.002912663
8.505816085,-0.063507841
8.506182715,-0.024337587
8.506549345,-0.028976135
8.506915975,-0.024324229
8.507282605,-0.012750168
8.507649235,-0.045368134
8.508015865,0.006437299
8.508382495,-0.028925028
8.508749125,0.042423631
8.509115755,-0.017043556
8.509482385,0.065201432
8.509849015,0.004670485
8.510215645,0.050413101
8.510582275,0.003331762
8.510948905,0.02470145
8.511315535,0.000243588
8.511682165,-0.015866556
8.512048795,0.008465037
8.512415425,-0.035848034
8.512782055,0.00865196
8.513148685,-0.053465805
8.513515315,0.007251911
8.513881945,-0.07158048
8.514248575,0.005496999
8.514615205,-0.049973762
8.514981835,0.019104817
8.515348465,-0.028311678
8.515715095,0.016373281
8.516081725,0.006251209
8.516448355,0.017631624
8.516814985,0.029765912
8.517181615,-0.002349344
8.517548245,0.046649708
8.517914875,-0.026982437
8.518281505,0.032430861
8.518648135,-0.038126161
8.519014765,0.039162689
8.519381395,-0.036622017
8.519748025,0.019572679
8.520114655,-0.036328094
8.520481285,-0.005373118
8.520847915,-0.028170161
8.521214545,-0.004405967
8.521581175,0.028579529
8.521947805,0.014636879
8.522314435,0.050119671
8.522681065,0.007608415
8.523047695,0.060792912
8.523414325,-0.013512146
8.523780955,0.049218409
8.524147585,-0.025472847
8.524514215,0.034568737
8.524880845,-0.017453865
8.525247475,0.023407612
8.525614105,0.008944299
8.525980735,0.007587407
8.526347365,0.011139422
8.526713995,-0.014462301
8.527080625,0.032239305
8.527447255,-0.011746805
8.527813885,0.05969169
8.528180515,0.00144576
8.528547145,0.070977837
8.528913775,0.000450868
8.529280405,0.054274263
8.529647035,-0.008882794
8.530013665,0.025837886
8.530380295,-0.011687192
8.530746925,0.002248495
8.531113555,0.017584421
8.531480185,0.001452691
8.531846815,0.041736714
8.532213445,-0.001878573
8.532580075,0.063210396
8.532946705,-0.013295092
8.533313335,0.046904515
8.533679965,-0.015219197
8.534046595,0.046605032
8.534413225,-0.008401239
8.534779855,0.032804325
8.535146485,0.002536385
8.535513115,0.007678817
8.535879745,-0.002935985
8.536246375,-0.031765118
8.536613005,0.011229743
8.536979635,-0.043708594
8.537346265,0.018988167
8.537712895,-0.035003673
8.538079525,0.040685103
8.538446155,-0.02130162
8.538812785,0.047463522
8.539179415,-0.006864607
8.539546045,0.037429601
8.539912675,0.013144624
8.540279305,0.028874105
8.540645935,0.043620113
8.541012565,0.018541498
8.541379195,0.053039724
8.541745825,-0.012973981
8.542112455,0.04200235
8.542479085,-0.031417434
8.542845715,0.015379082
8.543212345,-0.058772152
8.543578975,0.003114874
8.543945605,-0.063203923
8.544312235,-0.004483055
8.544678865,-0.017556657
8.545045495,0.00836866
8.545412125,0.010313392
8.545778755,-0.010223377
8.546145385,0.036661962
8.546512015,0.009705859
8.546878645,0.08189851
8.547245275,0.037114572
8.547611905,0.114968258
8.547978535,0.026952908
8.548345165,0.07541529
8.548711795,0.002929901
8.549078425,0.019746366
8.549445055,-0.038936102
8.549811685,-0.041934724
8.550178316,-0.048788185
8.550544946,-0.045511631
8.550911576,-0.026863404
8.551278206,-0.065049072
8.551644836,0.00928895
8.552011466,-0.052007386
8.552378096,0.015530691
8.552744726,-0.032149382
8.553111356,0.052712391
8.553477986,0.006392303
8.553844616,0.064080384
8.554211246,0.045923926
8.554577876,0.059467304
8.554944506,0.041967305
8.555311136,0.021749389
8.555677766,0.040706511
8.556044396,-0.018737223
8.556411026,0.020093936
8.556777656,-0.063689049
8.557144286,-0.002099538
8.557510916,-0.078968108
8.557877546,-0.008599301
8.558244176,-0.066475876
8.558610806,-0.000386224
8.558977436,-0.039853652
8.559344066,-0.003343066
8.559710696,0.014476898
8.560077326,0.023908287
8.560443956,0.057615419
8.560810586,0.012241437
8.561177216,0.062161633
8.561543846,-0.019789622
8.561910476,0.041525813
8.562277106,-0.029636515
8.562643736,0.025027038
8.563010366,-0.042139995
8.563376996,-0.000840989
8.563743626,-0.031025419
8.564110256,-0.007336062
8.564476886,-0.008686611
8.564843516,-0.021481628
8.565210146,0.006013101
8.565576776,-0.028454721
8.565943406,0.017397645
8.566310036,-0.034377953
8.566676666,0.039083978
8.567043296,-0.038094487
8.567409926,0.020398723
8.567776556,-0.024074277
8.568143186,0.036014693
8.568509816,-0.008667795
8.568876446,0.017397306
8.569243076,0.020344917
8.569609706,0.005424131
8.569976336,0.018428761
8.570342966,-0.009342346
8.570709596,0.04781463
8.571076226,-0.02615736
8.571442856,0.039347753
8.571809486,-0.041922446
8.572176116,0.02893828
8.572542746,-0.034036441
8.572909376,0.023052307
8.573276006,-0.012790005
8.573642636,0.00917763
8.574009266,-0.013378201
8.574375896,-0.014921415
8.574742526,0.026281885
8.575109156,-0.000143202
8.575475786,0.053628249
8.575842416,-0.007930699
8.576209046,0.062506479
8.576575676,-0.014045709
8.576942306,0.047474325
8.577308936,-0.008623164
8.577675566,0.03911909
8.578042196,-0.017745048
8.578408826,0.000229976
8.578775456,-0.010678074
8.579142086,-0.005302854
8.579508716,-0.002185391
8.579875346,-0.042887126
8.580241976,0.003796476
8.580608606,-0.052043288
8.580975236,0.017318876
8.581341866,-0.03309226
8.581708496,0.039445006
8.582075126,-0.026049573
8.582441756,0.030554642
8.582808386,-0.001345764
8.583175016,0.035113118
8.583541646,0.024187079
8.583908276,0.018799035
8.584274906,0.0456838
8.584641536,0.006375556
8.585008166,0.041906993
8.585374796,-0.02354687
8.585741426,0.042405658
8.586108056,-0.02773093
8.586474686,0.032611475
8.586841316,-0.046860253
8.587207946,-0.0008704
8.587574576,-0.054240435
8.587941206,-0.008620159
8.588307836,-0.018569414
8.588674466,-0.018090301
8.589041096,-0.001810092
8.589407726,-0.024747738
8.589774356,0.032220006
8.590140986,-0.022203428
8.590507616,0.051556462
8.590874246,-0.006866691
8.591240876,0.065432182
8.591607506,0.008157305
8.591974136,0.068796811
8.592340766,0.030022445
8.592707396,0.064499386
8.593074026,0.002702147
8.593440656,-0.009126919
8.593807286,-0.004283074
8.594173916,-0.038122335
8.594540546,0.003060659
8.594907176,-0.050316972
8.595273806,0.003858782
8.595640436,-0.061142085
8.596007066,0.004999989
8.596373696,-0.048529213
8.596740326,0.018044831
8.597106956,-0.036640019
8.597473586,-0.008806277
8.597840216,0.004520238
8.598206846,0.026608936
8.598573476,0.04589822
8.598940106,0.025099234
8.599306736,0.077636321
8.599673366,0.013766909
8.600039996,0.060652674
8.600406626,-0.024400667
8.600773256,0.037881675
8.601139886,-0.045325097
8.601506516,-0.001436896
8.601873146,-0.053029683
8.602239776,-0.013433203
8.602606406,-0.044446462
8.602973036,-0.030491244
8.603339666,-0.007225042
8.603706296,-0.027159494
8.604072926,0.00697017
8.604439556,-0.03175238
8.604806186,0.041106586
8.605172816,-0.00351983
8.605539446,0.063623207
8.605906076,0.001743618
8.606272706,0.065358474
8.606639336,0.020741651
8.607005966,0.047542759
8.607372596,0.020832428
8.607739226,0.0215887
8.608105856,0.001267139
8.608472486,-0.031772066
8.608839116,0.009192069
8.609205746,-0.043236232
8.609572376,0.017292221
8.609939006,-0.04602652
8.610305636,0.025994352
8.610672266,-0.03469691
8.611038896,0.034844663
8.611405526,-0.003690591
8.611772156,0.033646014
8.612138786,-0.000633943
8.612505416,0.009216263
8.612872046,0.026540255
8.613238676,0.001614422
8.613605306,0.041942755
8.613971936,-0.0334062
8.614338566,0.031201403
8.614705196,-0.054686572
8.615071826,0.00700056
8.615438456,-0.053473231
8.615805086,0.02289521
8.616171716,-0.036618888
8.616538346,0.013476907
8.616904976,-0.011876481
8.617271606,0.00396984
8.617638236,0.002529162
8.618004866,-0.030567525
8.618371496,8.3872E-05
8.618738126,-0.053763943
8.619104756,0.004746525
8.619471386,-0.047419955
8.619838016,0.022999482
8.620204646,-0.037606657
8.620571276,0.03157057
8.620937906,-0.003238599
8.621304536,0.034439047
8.621671166,0.004933413
8.622037796,0.014409468
8.622404426,0.040560055
8.622771056,0.020625231
8.623137686,0.04416976
8.623504316,-0.00873552
8.623870946,0.049051362
8.624237576,-0.030911008
8.624604206,0.028718561
8.624970836,-0.047401735
8.625337466,0.008705401
8.625704096,-0.059242902
8.626070726,-0.00447954
