wavenumbers,Aavg
7.342463333,-0.078501651
7.3425,0.070232184
7.342536667,-0.07092941
7.342573333,0.051173845
7.34261,-0.049675917
7.342646667,0.015474444
7.342683333,-0.002900402
7.34272,-0.027200999
7.342756667,0.033043362
7.342793333,-0.063923876
7.34283,0.063984981
7.342866667,-0.081682308
7.342903333,0.066513736
7.34294,-0.070339453
7.342976667,0.048765361
7.343013333,-0.046788901
7.34305,0.011634915
7.343086667,0.001556795
7.343123333,-0.031226634
7.34316,0.036490507
7.343196667,-0.065898005
7.343233333,0.066288692
7.34327,-0.079965071
7.343306667,0.068536573
7.343343333,-0.066288391
7.34338,0.047842004
7.343416667,-0.042141473
7.343453333,0.009666812
7.34349,0.007211325
7.343526667,-0.031252827
7.343563333,0.042151353
7.3436,-0.065389482
7.343636667,0.069790266
7.343673333,-0.078851658
7.34371,0.068367446
7.343746667,-0.063994831
7.343783333,0.04641005
7.34382,-0.037083913
7.343856667,0.007624123
7.343893333,0.012311561
7.34393,-0.032140398
7.343966667,0.046284088
7.344003333,-0.063451303
7.34404,0.072653917
7.344076667,-0.074114758
7.344113333,0.071164213
7.34415,-0.057157212
7.344186667,0.047189026
7.344223333,-0.031449149
7.34426,0.008085727
7.344296667,0.017831113
7.344333333,-0.033389858
7.34437,0.049126008
7.344406667,-0.063799793
7.344443333,0.072778124
7.34448,-0.072929255
7.344516667,0.068552295
7.344553333,-0.054625469
7.34459,0.0441074
7.344626667,-0.028537539
7.344663333,0.004503317
7.3447,0.018989112
7.344736667,-0.037436999
7.344773333,0.050173735
7.34481,-0.067010525
7.344846667,0.071160692
7.344883333,-0.074887123
7.34492,0.064410587
7.344956667,-0.054148287
7.344993333,0.037650277
7.34503,-0.025838372
7.345066667,-0.001903
7.345103333,0.023413176
7.34514,-0.039208877
7.345176667,0.054990995
7.345213333,-0.064806312
7.34525,0.074211541
7.345286667,-0.070616065
7.345323333,0.064818642
7.34536,-0.04843122
7.345396667,0.036863492
7.345433333,-0.01784809
7.34547,-0.00277612
7.345506667,0.030411968
7.345543333,-0.040704229
7.34558,0.058425034
7.345616667,-0.065829433
7.345653333,0.074605434
7.34569,-0.068696463
7.345726667,0.064789503
7.345763333,-0.044101824
7.3458,0.035403253
7.345836667,-0.015749704
7.345873333,-0.005528353
7.34591,0.031296207
7.345946667,-0.045068641
7.345983333,0.05932504
7.34602,-0.067707565
7.346056667,0.072507891
7.346093333,-0.069557989
7.34613,0.059670693
7.346166667,-0.042428822
7.346203333,0.029116521
7.34624,-0.012823771
7.346276667,-0.011241766
7.346313333,0.034495691
7.34635,-0.048127649
7.346386667,0.062993662
7.346423333,-0.067779037
7.34646,0.073405599
7.346496667,-0.068694655
7.346533333,0.058012649
7.34657,-0.040282602
7.346606667,0.024618274
7.346643333,-0.009131188
7.34668,-0.015395986
7.346716667,0.03879881
7.346753333,-0.05006319
7.34679,0.065247521
7.346826667,-0.068453548
7.346863333,0.073833843
7.3469,-0.066705858
7.346936667,0.057510918
7.346973333,-0.036801331
7.34701,0.021755179
7.347046667,-0.005399767
7.347083333,-0.019829507
7.34712,0.040511978
7.347156667,-0.056075637
7.347193333,0.065183496
7.34723,-0.070810891
7.347266667,0.072639312
7.347303333,-0.065087252
7.34734,0.055335025
7.347376667,-0.031977489
7.347413333,0.021663977
7.34745,0
7.347486667,-0.018995784
7.347523333,0.046694684
7.34756,-0.053808531
7.347596667,0.070719448
7.347633333,-0.068159581
7.34767,0.073789082
7.347706667,-0.063555665
7.347743333,0.053319676
7.34778,-0.029218958
7.347816667,0.017601745
7.347853333,0.004784308
7.34789,-0.024335323
7.347926667,0.049934314
7.347963333,-0.057653289
7.348,0.070130624
7.348036667,-0.071402777
7.348073333,0.07287092
7.34811,-0.063637138
7.348146667,0.051786736
7.348183333,-0.027011572
7.34822,0.013443102
7.348256667,0.007126429
7.348293333,-0.029663302
7.34833,0.051090095
7.348366667,-0.062979462
7.348403333,0.069835696
7.34844,-0.073475547
7.348476667,0.069470715
7.348513333,-0.064611214
7.34855,0.04548727
7.348586667,-0.026423582
7.348623333,0.007327497
7.34866,0.007880652
7.348696667,-0.036550452
7.348733333,0.051187914
7.34877,-0.067826173
7.348806667,0.068609312
7.348843333,-0.077105176
7.34888,0.064927221
7.348916667,-0.067202181
7.348953333,0.038328882
7.34899,-0.027683947
7.349026667,-0.000176476
7.349063333,0.006714849
7.3491,-0.04248444
7.349136667,0.049465241
7.349173333,-0.072928691
7.34921,0.066660688
7.349246667,-0.079247127
7.349283333,0.062645909
7.34932,-0.066122388
7.349356667,0.035779809
7.349393333,-0.024489897
7.34943,-0.001956551
7.349466667,0.010308215
7.349503333,-0.043506354
7.34954,0.05297086
7.349576667,-0.071627077
7.349613333,0.068983554
7.34965,-0.07547918
7.349686667,0.063693589
7.349723333,-0.061171937
7.34976,0.034628244
7.349796667,-0.018608169
7.349833333,-0.005079666
7.34987,0.018728721
7.349906667,-0.045537838
7.349943333,0.05916031
7.34998,-0.070187008
7.350016667,0.071664058
7.350053333,-0.072455503
7.35009,0.062874594
7.350126667,-0.056939059
7.350163333,0.033102383
7.3502,-0.013353052
7.350236667,-0.005131903
7.350273333,0.023211499
7.35031,-0.045117942
7.350346667,0.062618242
7.350383333,-0.069222227
7.35042,0.074131054
7.350456667,-0.067593451
7.350493333,0.064978582
7.35053,-0.049298136
7.350566667,0.034266163
7.350603333,-0.005004808
7.35064,-0.0069523
7.350676667,0.029103669
7.350713333,-0.046107015
7.35075,0.064432768
7.350786667,-0.068632907
7.350823333,0.073147409
7.35086,-0.066351574
7.350896667,0.060982663
7.350933333,-0.049279475
7.35097,0.028479102
7.351006667,-0.004986381
7.351043333,-0.01233171
7.35108,0.03102742
7.351116667,-0.050360241
7.351153333,0.064646138
7.35119,-0.069974666
7.351226667,0.07156844
7.351263333,-0.064507805
7.3513,0.058441732
7.351336667,-0.043476607
7.351373333,0.025860302
7.35141,0.002225669
7.351446667,-0.012982837
7.351483333,0.036375192
7.35152,-0.048396346
7.351556667,0.068546794
7.351593333,-0.066876606
7.35163,0.074144875
7.351666667,-0.059400434
7.351703333,0.058589943
7.35174,-0.039501366
7.351776667,0.024491948
7.351813333,0.005897814
7.35185,-0.016379924
7.351886667,0.04045129
7.351923333,-0.050683347
7.35196,0.070951657
7.351996667,-0.066970146
7.352033333,0.07409743
7.35207,-0.057499407
7.352106667,0.054696965
7.352143333,-0.03596614
7.35218,0.020138646
7.352216667,0.010487499
7.352253333,-0.019771191
7.35229,0.044716309
7.352326667,-0.052601309
7.352363333,0.07287326
7.3524,-0.067419158
7.352436667,0.073993754
7.352473333,-0.054819478
7.35251,0.054491926
7.352546667,-0.03056324
7.352583333,0.018348717
7.35262,0.015727637
7.352656667,-0.022794909
7.352693333,0.0485172
7.35273,-0.054495463
7.352766667,0.073802691
7.352803333,-0.068462251
7.35284,0.073101397
7.352876667,-0.053266461
7.352913333,0.051343386
7.35295,-0.028276419
7.352986667,0.014269869
7.353023333,0.018533122
7.35306,-0.026769953
7.353096667,0.049991845
7.353133333,-0.057027471
7.35317,0.073599256
7.353206667,-0.069552196
7.353243333,0.070311286
7.35328,-0.05313429
7.353316667,0.046394233
7.353353333,-0.02778058
7.35339,0.00951459
7.353426667,0.02059233
7.353463333,-0.030185068
7.3535,0.053005934
7.353536667,-0.059064732
7.353573333,0.07533559
7.35361,-0.068167531
7.353646667,0.072205585
7.353683333,-0.048050091
7.35372,0.046917923
7.353756667,-0.021442939
7.353793333,0.009749063
7.35383,0.027151918
7.353866667,-0.031115262
7.353903333,0.058647943
7.35394,-0.057425957
7.353976667,0.080424611
7.354013333,-0.064675307
7.35405,0.074475474
7.354086667,-0.043166375
7.354123333,0.046905632
7.35416,-0.01461653
7.354196667,0.008523575
7.354233333,0.033596027
7.35427,-0.030877068
7.354306667,0.065324526
7.354343333,-0.055880315
7.35438,0.083738284
7.354416667,-0.062316244
7.354453333,0.075065626
7.35449,-0.038448738
7.354526667,0.045694303
7.354563333,-0.009901153
7.3546,0.005649839
7.354636667,0.037482459
7.354673333,-0.035618855
7.35471,0.06682736
7.354746667,-0.05962195
7.354783333,0.081252743
7.35482,-0.063976929
7.354856667,0.070243513
7.354893333,-0.037595853
7.35493,0.039541068
7.354966667,-0.008420973
7.355003333,-0.000976077
7.35504,0.039520535
7.355076667,-0.040446165
7.355113333,0.067439475
7.35515,-0.063240283
7.355186667,0.079039703
7.355223333,-0.067153337
7.35526,0.065129728
7.355296667,-0.040311382
7.355333333,0.031508977
7.35537,-0.009692029
7.355406667,-0.010367955
7.355443333,0.037928695
7.35548,-0.0501379
7.355516667,0.063766407
7.355553333,-0.070284275
7.35559,0.074202449
7.355626667,-0.071216923
7.355663333,0.059466489
7.3557,-0.041686553
7.355736667,0.024610464
7.355773333,-0.00857173
7.35581,-0.016883314
7.355846667,0.03882445
7.355883333,-0.054554611
7.35592,0.06414046
7.355956667,-0.071939134
7.355993333,0.072548669
7.35603,-0.070083227
7.356066667,0.055999292
7.356103333,-0.038778316
7.35614,0.021786268
7.356176667,-0.006248779
7.356213333,-0.019677344
7.35625,0.040894273
7.356286667,-0.057197063
7.356323333,0.065566131
7.35636,-0.073317216
7.356396667,0.072557328
7.356433333,-0.068787762
7.35647,0.054845195
7.356506667,-0.033959093
7.356543333,0.01949062
7.35658,0.000766425
7.356616667,-0.02205065
7.356653333,0.046172545
7.35669,-0.057462462
7.356726667,0.067674099
7.356763333,-0.072500544
7.3568,0.071352652
7.356836667,-0.067616896
7.356873333,0.051327398
7.35691,-0.032990431
7.356946667,0.013550132
7.356983333,-0.000190372
7.35702,-0.029012201
7.357056667,0.044495607
7.357093333,-0.064430664
7.35713,0.064998119
7.357166667,-0.07604938
7.357203333,0.066067401
7.35724,-0.069139739
7.357276667,0.044263364
7.357313333,-0.032722709
7.35735,0.007271677
7.357386667,0.000444061
7.357423333,-0.033675003
7.35746,0.044191652
7.357496667,-0.066488703
7.357533333,0.064536792
7.35757,-0.075953438
7.357606667,0.064610552
7.357643333,-0.066749042
7.35768,0.041344857
7.357716667,-0.029628139
7.357753333,0.001654687
7.35779,0.005173156
7.357826667,-0.039199797
7.357863333,0.047222524
7.3579,-0.068823369
7.357936667,0.064602804
7.357973333,-0.074934902
7.35801,0.062632908
7.358046667,-0.063676368
7.358083333,0.039299849
7.35812,-0.023155981
7.358156667,0.001545885
7.358193333,0.010547481
7.35823,-0.038296275
7.358266667,0.05091365
7.358303333,-0.06875397
7.35834,0.067957093
7.358376667,-0.07256396
7.358413333,0.062982651
7.35845,-0.060179221
7.358486667,0.037612003
7.358523333,-0.019328618
7.35856,-0.00241895
7.358596667,0.016943342
7.358633333,-0.040650682
7.35867,0.056999116
7.358706667,-0.067286922
7.358743333,0.071245102
7.35878,-0.068413895
7.358816667,0.064634836
7.358853333,-0.053495036
7.35889,0.037866011
7.358926667,-0.011141251
7.358963333,-0.001395751
7.359,0.022559283
7.359036667,-0.040045192
7.359073333,0.060606719
7.35911,-0.066307876
7.359146667,0.074294191
7.359183333,-0.065102536
7.35922,0.065360642
7.359256667,-0.050270472
7.359293333,0.036885058
7.35933,-0.007754983
7.359366667,-0.005604597
7.359403333,0.025020114
7.35944,-0.044208367
7.359476667,0.060852706
7.359513333,-0.070240232
7.35955,0.071757001
7.359586667,-0.068644906
7.359623333,0.059070578
7.35966,-0.053026107
7.359696667,0.029162818
7.359733333,-0.010335543
7.35977,-0.012860054
7.359806667,0.02536699
7.359843333,-0.05005305
7.35988,0.060763087
7.359916667,-0.073797114
7.359953333,0.070413563
7.35999,-0.068713591
7.360026667,0.057425857
7.360063333,-0.049533266
7.3601,0.026777742
7.360136667,-0.003752396
7.360173333,-0.015630795
7.36021,0.031699897
7.360246667,-0.050839039
7.360283333,0.065410234
7.36032,-0.071429898
7.360356667,0.072834204
7.360393333,-0.06518051
7.36043,0.055539546
7.360466667,-0.046118807
7.360503333,0.023334606
7.36054,-0.000205624
7.360576667,-0.018240251
7.360613333,0.035051712
7.36065,-0.05359745
7.360686667,0.067352739
7.360723333,-0.07234838
7.36076,0.073618311
7.360796667,-0.061785949
7.360833333,0.056713106
7.36087,-0.040885302
7.360906667,0.02270361
7.360943333,0.006923992
7.36098,-0.019410818
7.361016667,0.041786009
7.361053333,-0.053199861
7.36109,0.072083891
7.361126667,-0.069999799
7.361163333,0.076329985
7.3612,-0.057664625
7.361236667,0.056503561
7.361273333,-0.03525885
7.36131,0.022578912
7.361346667,0.013515059
7.361383333,-0.019038479
7.36142,0.049178704
7.361456667,-0.052025172
7.361493333,0.077414597
7.36153,-0.068591215
7.361566667,0.076963895
7.361603333,-0.055638067
7.36164,0.053420351
7.361676667,-0.032147009
7.361713333,0.016056774
7.36175,0.015889628
7.361786667,-0.025623582
7.361823333,0.049191615
7.36186,-0.057682088
7.361896667,0.074445402
7.361933333,-0.071164976
7.36197,0.07392668
7.362006667,-0.054323574
7.362043333,0.051740038
7.36208,-0.028027808
7.362116667,0.015312649
7.362153333,0.020839689
7.36219,-0.025852883
7.362226667,0.053430998
7.362263333,-0.057247982
7.3623,0.076729969
7.362336667,-0.069872326
7.362373333,0.074445904
7.36241,-0.051223628
7.362446667,0.049597647
7.362483333,-0.026298968
7.36252,0.010228517
7.362556667,0.022455863
7.362593333,-0.031203927
7.36263,0.055860125
7.362666667,-0.059349762
7.362703333,0.078307784
7.36274,-0.067907579
7.362776667,0.074120575
7.362813333,-0.047869886
7.36285,0.047250435
7.362886667,-0.020632336
7.362923333,0.007378459
7.36296,0.027007327
7.362996667,-0.034260627
7.363033333,0.058233463
7.36307,-0.060322118
7.363106667,0.078991585
7.363143333,-0.066240321
7.36318,0.073137482
7.363216667,-0.0421564
7.363253333,0.046896715
7.36329,-0.014101718
7.363326667,0.008668627
7.363363333,0.035073842
7.3634,-0.031434175
7.363436667,0.064990364
7.363473333,-0.055721862
7.36351,0.083312245
7.363546667,-0.060761461
7.363583333,0.076000764
7.36362,-0.036740397
7.363656667,0.045282212
7.363693333,-0.009397054
7.36373,0.005219031
7.363766667,0.038075713
7.363803333,-0.03375375
7.36384,0.067498663
7.363876667,-0.056936714
7.363913333,0.081149835
7.36395,-0.06228605
7.363986667,0.070227154
7.364023333,-0.037105896
7.36406,0.039305342
7.364096667,-0.006864607
7.364133333,0.00013609
7.36417,0.040148356
7.364206667,-0.038334168
7.364243333,0.067510427
7.36428,-0.0595429
7.364316667,0.07923736
7.364353333,-0.061983875
7.36439,0.067830957
7.364426667,-0.034565445
7.364463333,0.03456681
7.3645,-0.00378522
7.364536667,-0.003332169
7.364573333,0.044191456
7.36461,-0.039801474
7.364646667,0.070786388
7.364683333,-0.058596311
7.36472,0.080363348
7.364756667,-0.059427265
7.364793333,0.06659009
7.36483,-0.030152052
7.364866667,0.032158301
7.364903333,0.000718365
7.36494,-0.007482414
7.364976667,0.046491759
7.365013333,-0.044976818
7.36505,0.072752867
7.365086667,-0.059991321
7.365123333,0.07932893
7.36516,-0.057298784
7.365196667,0.064879603
7.365233333,-0.024565138
7.36527,0.031490678
7.365306667,0.00687663
7.365343333,-0.006891216
7.36538,0.052335971
7.365416667,-0.044542661
7.365453333,0.07640541
7.36549,-0.059699404
7.365526667,0.079040575
7.365563333,-0.058820862
7.3656,0.060369106
7.365636667,-0.026731203
7.365673333,0.022581925
7.36571,0.006883982
7.365746667,-0.016723424
7.365783333,0.051842978
7.36582,-0.051820984
7.365856667,0.07259654
7.365893333,-0.065304272
7.36593,0.072632128
7.365966667,-0.061693391
7.366003333,0.052596089
7.36604,-0.028032261
7.366076667,0.013621845
7.366113333,0.004376803
7.36615,-0.027235225
7.366186667,0.047621031
7.366223333,-0.06102788
7.36626,0.06890547
7.366296667,-0.070582622
7.366333333,0.068167367
7.36637,-0.064306872
7.366406667,0.047515346
7.366443333,-0.026938239
7.36648,0.0099384
7.366516667,0.008646867
7.366553333,-0.028359285
7.36659,0.053249563
7.366626667,-0.061463375
7.366663333,0.072885468
7.3667,-0.069440024
7.366736667,0.070099179
7.366773333,-0.060603868
7.36681,0.047157584
7.366846667,-0.021666821
7.366883333,0.006738035
7.36692,0.012729716
7.366956667,-0.033173749
7.366993333,0.055783875
7.36703,-0.063916498
7.367066667,0.075434647
7.367103333,-0.068912122
7.36714,0.071632775
7.367176667,-0.058787103
7.367213333,0.046839664
7.36725,-0.018295979
7.367286667,0.004663901
7.367323333,0.01597086
7.36736,-0.035338038
7.367396667,0.058127382
7.367433333,-0.065173183
7.36747,0.076451156
7.367506667,-0.068703897
7.367543333,0.071093543
7.36758,-0.055386405
7.367616667,0.046276374
7.367653333,-0.012230736
7.36769,0.005440005
7.367726667,0.024192502
7.367763333,-0.034708033
7.3678,0.065139224
7.367836667,-0.063887308
7.367873333,0.080045905
7.36791,-0.066141774
7.367946667,0.069933864
7.367983333,-0.054124163
7.36802,0.040531739
7.368056667,-0.011689701
7.368093333,-0.002432655
7.36813,0.024970939
7.368166667,-0.042624443
7.368203333,0.063033323
7.36824,-0.07000893
7.368276667,0.075131951
7.368313333,-0.069476485
7.36835,0.064427531
7.368386667,-0.052857326
7.368423333,0.034620835
7.36846,-0.008186322
7.368496667,-0.008034213
7.368533333,0.027081919
7.36857,-0.045781623
7.368606667,0.065339892
7.368643333,-0.068391009
7.36868,0.077374394
7.368716667,-0.064545281
7.368753333,0.06667781
7.36879,-0.046376826
7.368826667,0.036140155
7.368863333,-0.001376044
7.3689,-0.006875199
7.368936667,0.033143464
7.368973333,-0.044904935
7.36901,0.068280988
7.369046667,-0.067233903
7.369083333,0.078698559
7.36912,-0.061538192
7.369156667,0.065649114
7.369193333,-0.042243118
7.36923,0.034128292
7.369266667,0.004371117
7.369303333,-0.006216646
7.36934,0.04112826
7.369376667,-0.041538511
7.369413333,0.076033803
7.36945,-0.061851005
7.369486667,0.083325024
7.369523333,-0.054276088
7.36956,0.068045765
7.369596667,-0.034487501
7.369633333,0.036609106
7.36967,0.012547377
7.369706667,-0.006040568
7.369743333,0.048627495
7.36978,-0.039286654
7.369816667,0.080951599
7.369853333,-0.056923064
7.36989,0.087002744
7.369926667,-0.046963346
7.369963333,0.068583008
7.37,-0.025911265
7.370036667,0.03531631
7.370073333,0.020474387
7.37011,-0.005462833
7.370146667,0.053784045
7.370183333,-0.038443659
7.37022,0.081856719
7.370256667,-0.05603592
7.370293333,0.084849534
7.37033,-0.045446425
7.370366667,0.06244502
7.370403333,-0.024644199
7.37044,0.027847755
7.370476667,0.020023674
7.370513333,-0.01425579
7.37055,0.053310408
7.370586667,-0.045334656
7.370623333,0.077722707
7.37066,-0.061221563
7.370696667,0.078278261
7.370733333,-0.046966473
7.37077,0.057418436
7.370806667,-0.021726366
7.370843333,0.024478201
7.37088,0.024739841
7.370916667,-0.01562358
7.370953333,0.057813119
7.37099,-0.043924227
7.371026667,0.081149302
7.371063333,-0.056836474
7.3711,0.080536455
7.371136667,-0.041194456
7.371173333,0.055380657
7.37121,-0.017172604
7.371246667,0.02210429
7.371283333,0.029680686
7.37132,-0.01815165
7.371356667,0.061479821
7.371393333,-0.044379404
7.37143,0.082733558
7.371466667,-0.056575447
7.371503333,0.080858734
7.37154,-0.037833773
7.371576667,0.05382256
7.371613333,-0.014039646
7.37165,0.018770889
7.371686667,0.030722083
7.371723333,-0.02399663
7.37176,0.060940898
7.371796667,-0.048613757
7.371833333,0.079857816
7.37187,-0.05969392
7.371906667,0.0787351
7.371943333,-0.037706692
7.37198,0.051755517
7.372016667,-0.010045706
7.372053333,0.017310907
7.37209,0.035679648
7.372126667,-0.026738659
7.372163333,0.065500417
7.3722,-0.05058017
7.372236667,0.082565424
7.372273333,-0.059359892
7.37231,0.076752092
7.372346667,-0.037814924
7.372383333,0.04401355
7.37242,-0.011274907
7.372456667,0.007309063
7.372493333,0.034044779
7.37253,-0.036930346
7.372566667,0.062389141
7.372603333,-0.060513988
7.37264,0.076336722
7.372676667,-0.06842514
7.372713333,0.068996153
7.37275,-0.043512505
7.372786667,0.034442556
7.372823333,-0.016689456
7.37286,-0.003923927
7.372896667,0.030404849
7.372933333,-0.046015152
7.37297,0.060305238
7.373006667,-0.066927179
7.373043333,0.07319132
7.37308,-0.071867933
7.373116667,0.063883832
7.373153333,-0.044493455
7.37319,0.027876452
7.373226667,-0.01597671
7.373263333,-0.011699639
7.3733,0.030440634
7.373336667,-0.053210363
7.373373333,0.058961375
7.37341,-0.072180753
7.373446667,0.069812348
7.373483333,-0.075186557
7.37352,0.059141585
7.373556667,-0.044606843
7.373593333,0.02430095
7.37363,-0.014585211
7.373666667,-0.014993979
7.373703333,0.034536219
7.37374,-0.056566094
7.373776667,0.062621309
7.373813333,-0.075618596
7.37385,0.070857559
7.373886667,-0.076777563
7.373923333,0.057773424
7.37396,-0.044160162
7.373996667,0.020459549
7.374033333,-0.010349195
7.37407,-0.020908817
7.374106667,0.036853171
7.374143333,-0.06196013
7.37418,0.062865554
7.374216667,-0.077543393
7.374253333,0.069550429
7.37429,-0.075895811
7.374326667,0.052473952
7.374363333,-0.042508603
7.3744,0.01278171
7.374436667,-0.010796429
7.374473333,-0.029692087
7.37451,0.035642541
7.374546667,-0.067755112
7.374583333,0.059274933
7.37462,-0.08289488
7.374656667,0.063885853
7.374693333,-0.079053307
7.37473,0.045663343
7.374766667,-0.043649694
7.374803333,0.00659609
7.37484,-0.009936652
7.374876667,-0.034919607
7.374913333,0.03605423
7.37495,-0.070866538
7.374986667,0.060190451
7.375023333,-0.082219978
7.37506,0.063104518
7.375096667,-0.075917986
7.375133333,0.044785351
7.37517,-0.036649668
7.375206667,0.008318338
7.375243333,-0.002620728
7.37528,-0.032000991
7.375316667,0.044035375
7.375353333,-0.065670228
7.37539,0.068296644
